Iteration	Posterior	Likelihood	Prior	TL	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar
3540	1.67688	0	1.67688	2.36402	0.192817	0.00576544	0.280293	0.299638	0.111317	0.110169	0.180169	0.262011	0.325229	0.232592	0.274515
3550	1.27975	0	1.27975	2.40373	0.205975	0.0234407	0.0484725	0.0510288	0.360143	0.31094	0.094588	0.413616	0.357092	0.134704	0.531105
3560	3.25578	0	3.25578	2.20613	0.0136133	0.269333	0.376948	0.0080313	0.084602	0.247473	0.284041	0.223324	0.314498	0.178136	0.870318
3570	-2.62768	0	-2.62768	2.79448	0.00397196	0.0356224	0.311641	0.320343	0.196686	0.131735	0.213898	0.242656	0.31663	0.226816	0.281089
3580	1.64608	0	1.64608	2.3671	0.238899	0.00525637	0.0697137	0.0586735	0.0237063	0.603751	0.152651	0.592202	0.219129	0.0360178	0.386819
3590	5.68943	0	5.68943	1.96277	0.468803	0.000390733	0.215319	0.00178436	0.102683	0.21102	0.237909	0.494961	0.254535	0.0125955	0.750995
3600	-1.93766	0	-1.93766	2.72548	0.424108	7.49192e-05	0.0485214	0.000342133	0.321048	0.205906	0.172563	0.38049	0.336399	0.110548	0.589345
3610	1.63287	0	1.63287	2.36842	0.351398	0.0033663	0.0574315	0.0993091	0.240248	0.248246	0.308344	0.264933	0.146943	0.27978	0.89615
3620	3.67406	0	3.67406	2.1643	0.0152445	0.0100711	0.290336	0.095204	0.312704	0.27644	0.315273	0.421668	0.0722082	0.190852	0.618527
3630	1.55652	0	1.55652	2.37606	0.0024033	0.0322036	0.0736779	0.00739623	0.485664	0.398655	0.171778	0.190081	0.229885	0.408257	0.591889
3640	6.43096	0	6.43096	1.88861	0.0925737	0.191004	0.575601	0.0719714	0.0203676	0.048482	0.214428	0.148954	0.202747	0.433871	0.125178
3650	2.69489	0	2.69489	2.26222	0.103935	0.0179442	0.309921	0.463145	0.0128882	0.0921662	0.211315	0.0797131	0.271772	0.4372	0.165008
3660	-1.98728	0	-1.98728	2.73044	0.421529	0.00648415	0.230886	0.090322	0.0777123	0.173066	0.0662506	0.0727608	0.333007	0.527982	0.993107
3670	-0.572258	0	-0.572258	2.58894	0.292217	0.081627	0.110701	0.0264632	0.376235	0.112757	0.216214	0.153473	0.23615	0.394163	0.832535
3680	-7.74391	0	-7.74391	3.3061	0.237109	0.0848325	0.347057	0.08501	0.0808754	0.165116	0.305667	0.410486	0.0841565	0.199691	0.845453
3690	2.01857	0	2.01857	2.32985	0.086932	0.104201	0.118522	0.438305	0.00471514	0.247325	0.256209	0.356025	0.154574	0.233192	0.807419
3700	-2.52217	0	-2.52217	2.78393	0.164439	0.208468	0.235816	0.0400793	0.0106604	0.340538	0.288418	0.126913	0.249933	0.334736	0.172688
3710	2.46676	0	2.46676	2.28503	0.267299	0.119968	0.47706	0.0973422	0.00193737	0.0363926	0.150832	0.168074	0.401583	0.279511	0.0597308
3720	-1.27369	0	-1.27369	2.65908	0.226263	0.308819	0.301515	0.107035	0.00189927	0.0544678	0.42226	0.294306	0.077556	0.205878	0.350981
3730	-2.04363	0	-2.04363	2.73607	0.0445498	0.607674	0.0792619	0.0994958	0.00298166	0.166036	0.303423	0.297073	0.110735	0.288769	0.818547
3740	6.80635	0	6.80635	1.85107	0.323542	0.263952	0.124826	0.260143	0.024675	0.00286267	0.331022	0.244861	0.130834	0.293283	0.851437
3750	1.98196	0	1.98196	2.33351	0.181879	0.0716093	0.0964028	0.219677	0.00615739	0.424275	0.313148	0.0450388	0.275021	0.366792	0.600671
3760	4.90316	0	4.90316	2.04139	0.00470595	0.331361	0.113524	0.185752	0.00367255	0.360985	0.371478	0.335738	0.195068	0.0977162	0.12484
3770	3.29117	0	3.29117	2.20259	0.218227	0.0162568	0.0381103	0.284464	0.398194	0.0447486	0.229265	0.248567	0.435577	0.0865906	0.443471
3780	3.00248	0	3.00248	2.23146	0.361144	0.0331976	0.0163874	0.144637	0.169531	0.275104	0.288033	0.192695	0.412996	0.106276	0.134194
3790	-3.98951	0	-3.98951	2.93066	0.217925	0.140558	0.00792151	0.0947887	0.0504278	0.488379	0.336413	0.083597	0.224101	0.355889	0.828005
3800	-4.04152	0	-4.04152	2.93586	0.330791	0.0293311	0.148012	0.298929	0.00321485	0.189722	0.0785225	0.326743	0.389568	0.205166	0.783982
3810	0.206242	0	0.206242	2.51109	0.24956	0.0164477	0.267594	0.0250074	0.0692758	0.372115	0.235904	0.419001	0.15991	0.185185	0.414546
3820	3.95655	0	3.95655	2.13605	0.0358438	0.0206804	0.182651	0.0093041	0.409789	0.341732	0.218248	0.153913	0.164278	0.463561	0.442978
3830	9.31424	0	9.31424	1.60029	0.329925	0.0255603	0.251656	0.00156268	0.258311	0.132985	0.161212	0.233114	0.22699	0.378685	0.806439
3840	5.54751	0	5.54751	1.97696	0.150353	0.071465	0.140473	0.00446296	0.595528	0.0377175	0.310312	0.180914	0.367949	0.140824	0.146522
3850	2.06946	0	2.06946	2.32476	0.0703103	0.00492688	0.148122	0.260012	0.287275	0.229354	0.356455	0.0927684	0.531052	0.0197247	0.805704
3860	3.29925	0	3.29925	2.20179	0.402522	0.0401447	0.0203372	0.415449	0.0859332	0.0356136	0.337124	0.0850678	0.459002	0.118807	0.858188
3870	-2.73933	0	-2.73933	2.80564	0.535101	0.0920808	0.0519466	0.0252765	0.00922574	0.28637	0.454515	0.0805882	0.440015	0.0248825	0.497984
3880	-7.28277	0	-7.28277	3.25999	0.330509	0.0557574	0.0205548	0.352815	0.00199974	0.238364	0.229858	0.35026	0.380841	0.0390411	0.653521
3890	-4.35952	0	-4.35952	2.96766	0.410923	0.0982405	0.00239841	0.208063	0.080341	0.200034	0.17279	0.207596	0.527166	0.0924481	0.817346
3900	6.63057	0	6.63057	1.86865	0.130061	0.378784	0.263194	0.0108165	0.165957	0.0511875	0.133155	0.217433	0.468893	0.180519	0.672653
3910	10.3947	0	10.3947	1.49224	0.0885694	0.259743	0.125584	0.00345192	0.503078	0.0195735	0.261113	0.220416	0.246773	0.271698	0.839192
3920	8.51239	0	8.51239	1.68047	0.037012	0.211645	0.295899	0.0825316	0.121877	0.251035	0.200553	0.201525	0.265291	0.332631	0.143666
3930	2.21906	0	2.21906	2.3098	0.232621	0.0815291	0.156462	0.134674	0.1313	0.263414	0.154659	0.365155	0.360942	0.119244	0.657609
3940	1.70177	0	1.70177	2.36153	0.00876287	0.00227276	0.0817539	0.369589	0.297449	0.240172	0.15228	0.199986	0.409657	0.238077	0.218153
3950	-2.05698	0	-2.05698	2.73741	0.0421868	0.0744831	0.0823585	0.341137	0.0426037	0.417231	0.360231	0.292813	0.224782	0.122173	0.358936
3960	-1.35462	0	-1.35462	2.66717	0.0629518	0.391835	0.175013	0.0309619	0.0946559	0.244582	0.259204	0.112603	0.48322	0.144973	0.691131
3970	5.58169	0	5.58169	1.97354	0.152656	0.125079	0.29964	0.173208	0.161387	0.0880303	0.335339	0.230679	0.364942	0.0690399	0.241305
3980	7.93119	0	7.93119	1.73859	0.00256774	0.0920463	0.197473	0.106998	0.120176	0.480739	0.426834	0.167163	0.330517	0.0754857	0.778319
3990	-1.45054	0	-1.45054	2.67676	0.000194637	0.676683	0.107919	0.024754	0.147842	0.042608	0.381987	0.314595	0.249207	0.0542119	0.992953
4000	-0.839975	0	-0.839975	2.61571	0.406227	0.0776692	0.042808	0.396339	0.00265181	0.0743048	0.487129	0.275005	0.204812	0.033054	0.463385
4010	1.11556	0	1.11556	2.42015	0.286895	0.0576442	0.0169413	0.209784	0.000669894	0.428066	0.320011	0.138898	0.391918	0.149173	0.253535
4020	-1.12756	0	-1.12756	2.64447	0.44242	0.0410418	0.0709245	0.213829	0.00195774	0.229827	0.170442	0.00717845	0.596982	0.225397	0.823908
4030	6.05545	0	6.05545	1.92616	0.113914	0.277747	0.363591	0.134064	0.0388647	0.0718187	0.115643	0.0316631	0.447308	0.405386	0.171155
4040	3.51599	0	3.51599	2.18011	0.00284908	0.368051	0.144047	0.0841558	0.168084	0.232814	0.240643	0.322293	0.182038	0.255026	0.243259
4050	3.54995	0	3.54995	2.17671	0.020493	0.0660666	0.206361	0.154479	0.288866	0.263734	0.303488	0.279356	0.188773	0.228383	0.29816
4060	6.99724	0	6.99724	1.83199	0.264892	0.0843141	0.236034	0.131105	0.267085	0.01657	0.286767	0.407267	0.156835	0.149131	0.0605493
4070	6.07318	0	6.07318	1.92439	0.00303379	0.0859623	0.28292	0.298178	0.17881	0.151096	0.552352	0.27361	0.136021	0.0380177	0.178656
4080	-4.44409	0	-4.44409	2.97612	0.0596203	0.399642	0.209273	0.0508371	0.218677	0.0619505	0.322616	0.349289	0.141796	0.186298	0.184085
4090	8.57254	0	8.57254	1.67446	0.0301663	0.159647	0.225913	0.00800189	0.442273	0.133999	0.236202	0.231482	0.174667	0.357649	0.556492
4100	4.67961	0	4.67961	2.06375	0.00817093	0.213112	0.440114	0.0229599	0.166726	0.148916	0.221214	0.293105	0.267669	0.218012	0.244979
4110	9.34369	0	9.34369	1.59734	0.00147633	0.0242988	0.236179	0.358164	0.0924504	0.287431	0.355498	0.406411	0.185534	0.0525573	0.396245
4120	0.913873	0	0.913873	2.44032	0.054931	0.33304	0.3064	0.1106	0.113096	0.0819335	0.187488	0.679966	0.128659	0.00388682	0.747692
4130	4.04944	0	4.04944	2.12677	0.26822	0.122738	0.269682	0.23094	0.00637081	0.10205	0.418185	0.252589	0.267069	0.0621568	0.970694
4140	-7.26115	0	-7.26115	3.25782	0.0708239	0.0480981	0.050485	0.548603	0.232154	0.049836	0.342162	0.372921	0.113685	0.171232	0.910336
4150	0.0331246	0	0.0331246	2.5284	0.0895028	0.00442545	0.449514	0.182754	0.118743	0.15506	0.333476	0.349156	0.0450903	0.272277	0.557238
4160	2.02782	0	2.02782	2.32893	0.13559	0.0765782	0.215837	0.15103	0.0031003	0.417865	0.171113	0.335524	0.028046	0.465317	0.763183
4170	-0.491642	0	-0.491642	2.58087	0.514152	0.00941505	0.024508	0.0971481	0.328339	0.0264376	0.295095	0.327421	0.0666888	0.310795	0.947675
4180	-0.0469934	0	-0.0469934	2.53641	0.149047	0.391953	0.000140684	0.258028	0.0494656	0.151366	0.229899	0.322031	0.33275	0.11532	0.678755
4190	3.59667	0	3.59667	2.17204	0.0819599	0.0991997	0.221724	0.24119	0.164607	0.191319	0.272077	0.256822	0.0552037	0.415897	0.990193
4200	2.74459	0	2.74459	2.25725	0.278755	0.171028	0.185804	0.0654285	0.159478	0.139507	0.128972	0.148737	0.0960823	0.626209	0.921043
4210	4.1651	0	4.1651	2.1152	0.433937	0.281846	0.208022	0.0561	0.00733546	0.0127598	0.324633	0.401634	0.111389	0.162344	0.331771
4220	-4.60326	0	-4.60326	2.99204	0.00731824	0.0257176	0.099972	0.363604	0.277297	0.226091	0.118841	0.463546	0.0756512	0.341962	0.884851
4230	3.68145	0	3.68145	2.16356	0.036553	0.0431937	0.299977	0.22843	0.148721	0.243125	0.378836	0.287859	0.0118889	0.321416	0.791769
4240	-1.56371	0	-1.56371	2.68808	0.251508	0.00037746	0.131153	0.0115405	0.344567	0.260853	0.256442	0.469298	0.105183	0.169077	0.0416347
4250	2.04863	0	2.04863	2.32685	0.273616	0.01071	0.214364	0.053494	0.228717	0.2191	0.360991	0.345575	0.0865058	0.206928	0.794977
4260	-3.3666	0	-3.3666	2.86837	0.0980797	0.00166146	0.330039	0.344155	0.00583921	0.220225	0.365185	0.292276	0.172223	0.170317	0.74663
4270	-3.18251	0	-3.18251	2.84996	0.022375	0.110806	0.173021	0.286032	0.379291	0.028474	0.284745	0.455562	0.115566	0.144128	0.38983
4280	-11.9927	0	-11.9927	3.73097	0.0485672	0.0986161	0.0207044	0.0732827	0.730396	0.0284338	0.135283	0.421648	0.229727	0.213342	0.811105
4290	-1.33754	0	-1.33754	2.66546	0.100098	0.482303	0.124725	0.120886	0.120902	0.0510854	0.0574757	0.377963	0.487293	0.0772681	0.925074
4300	4.46041	0	4.46041	2.08567	0.0202473	0.0523729	0.197199	0.399445	0.329363	0.00137219	0.166632	0.258004	0.430193	0.145171	0.289982
4310	5.38897	0	5.38897	1.99281	0.468316	0.0591264	0.0185633	0.0936481	0.11992	0.240427	0.287101	0.292051	0.160757	0.260091	0.854225
4320	1.47982	0	1.47982	2.38373	0.261373	0.191941	0.00526214	0.0781986	0.114412	0.348813	0.333385	0.155573	0.189564	0.321478	0.238418
4330	5.45491	0	5.45491	1.98622	0.0843011	0.371759	0.0452116	0.0140129	0.271363	0.213352	0.433702	0.109301	0.301224	0.155773	0.208099
4340	3.99931	0	3.99931	2.13178	0.148346	0.118454	0.00698805	0.244238	0.204664	0.27731	0.392359	0.216483	0.253281	0.137877	0.122015
4350	5.70166	0	5.70166	1.96154	0.13172	0.475742	0.0308136	0.124522	0.00179146	0.235411	0.452598	0.394182	0.0836877	0.0695325	0.117375
4360	7.40336	0	7.40336	1.79137	0.191014	0.0559454	0.00365565	0.269892	0.188744	0.29075	0.414716	0.064139	0.287722	0.233423	0.430068
4370	9.81249	0	9.81249	1.55046	0.402378	9.47765e-05	0.00524752	0.45305	0.0206264	0.118604	0.31383	0.164235	0.2624	0.259535	0.00578828
4380	2.37667	0	2.37667	2.29404	0.0905355	8.02597e-05	0.0264382	0.495807	0.246281	0.140858	0.36581	0.468855	0.0477994	0.117535	0.608519
4390	-1.96605	0	-1.96605	2.72831	0.394899	0.000225902	0.124031	0.091357	0.022868	0.366619	0.229116	0.2499	0.277375	0.24361	0.81963
4400	3.23626	0	3.23626	2.20808	0.229534	2.35048e-05	0.528424	0.183082	0.0347444	0.0241922	0.416326	0.33097	0.0661509	0.186553	0.809312
4410	2.19978	0	2.19978	2.31173	0.401819	0.0517714	0.108476	0.126981	0.251888	0.0590648	0.364592	0.379081	0.09543	0.160896	0.370704
4420	-3.18255	0	-3.18255	2.84996	0.278256	0.260014	0.126134	0.0102924	0.102094	0.22321	0.415026	0.283019	0.133859	0.168096	0.555011
4430	-2.16931	0	-2.16931	2.74864	0.0788645	0.16074	0.0683592	0.128066	0.434855	0.129116	0.576983	0.364715	0.00216505	0.0561368	0.283279
4440	-7.15264	0	-7.15264	3.24697	0.293333	0.271181	0.236596	0.142019	0.0390636	0.0178068	0.48792	0.208528	0.0375461	0.266005	0.693685
4450	0.278118	0	0.278118	2.5039	0.319706	0.114608	0.00213102	0.352646	0.172203	0.0387061	0.473728	0.339568	0.173203	0.0135005	0.324208
4460	-1.35909	0	-1.35909	2.66762	0.461912	0.359804	0.000400761	0.106935	0.0669019	0.00404592	0.37656	0.443464	0.0552354	0.124741	0.921441
4470	7.80336	0	7.80336	1.75137	0.113698	0.311035	0.22453	0.121594	0.155409	0.0737332	0.407969	0.161776	0.160802	0.269453	0.467107
4480	-0.418183	0	-0.418183	2.57353	0.0268479	0.110025	0.117698	0.192983	0.477679	0.0747681	0.278987	0.187176	0.200731	0.333106	0.948
4490	12.575	0	12.575	1.27421	0.131809	0.0507023	0.071785	0.155138	0.155842	0.434724	0.218629	0.233636	0.281575	0.266159	0.230951
4500	5.10084	0	5.10084	2.02163	0.225928	0.0442362	0.299573	0.281583	0.0107762	0.137903	0.159587	0.161706	0.395297	0.28341	0.0525932
4510	5.2474	0	5.2474	2.00697	0.0106384	0.221436	0.0580259	0.291204	0.0421211	0.376574	0.221565	0.362551	0.197555	0.21833	0.890093
4520	-1.24176	0	-1.24176	2.65589	0.142657	0.125751	0.0170059	0.140537	0.329633	0.244416	0.161457	0.213577	0.42983	0.195137	0.111985
4530	2.92248	0	2.92248	2.23946	0.328072	0.11222	0.253727	0.0749693	0.0936051	0.137406	0.345581	0.253741	0.351739	0.0489383	0.280196
4540	3.84422	0	3.84422	2.14729	0.0712019	0.228457	0.250788	0.182124	0.12891	0.138519	0.328408	0.346103	0.27604	0.0494493	0.741848
4550	4.49653	0	4.49653	2.08206	0.258754	0.00111827	0.401783	0.09834	0.0300829	0.209922	0.259235	0.330896	0.164894	0.244975	0.3775
4560	8.48786	0	8.48786	1.68292	0.0257778	0.195565	0.083431	0.248904	0.244731	0.201591	0.251184	0.217436	0.409795	0.121585	0.597742
4570	3.70353	0	3.70353	2.16136	0.152202	0.0369286	0.0668217	0.236383	0.149846	0.357818	0.141708	0.228569	0.362129	0.267594	0.798419
4580	7.13647	0	7.13647	1.81806	0.16896	0.657044	0.0095526	0.0816929	0.0272981	0.055453	0.223285	0.198896	0.273206	0.304612	0.484821
4590	-3.37866	0	-3.37866	2.86958	0.0714678	0.112356	0.172612	0.0126882	0.31102	0.319856	0.0888876	0.0935345	0.447006	0.370572	0.137961
4600	4.97959	0	4.97959	2.03375	0.087297	0.237732	0.0339778	3.60912e-05	0.0826725	0.558285	0.133554	0.0312758	0.620738	0.214432	0.212622
4610	8.72826	0	8.72826	1.65888	0.181494	0.138242	0.00241682	0.410026	0.153899	0.113922	0.170508	0.152547	0.560876	0.11607	0.430574
4620	9.89407	0	9.89407	1.5423	0.0087175	0.466959	0.214492	0.0384389	0.164462	0.10693	0.362077	0.0649196	0.454543	0.118461	0.62199
4630	-1.02696	0	-1.02696	2.63441	0.103497	0.430826	0.0184057	0.0425744	0.3066	0.0980972	0.369281	0.0191672	0.334145	0.277407	0.939689
4640	0.478072	0	0.478072	2.4839	0.000382285	0.200275	0.00037188	0.332308	0.243075	0.223588	0.579992	0.00715759	0.242854	0.169996	0.96343
4650	6.71523	0	6.71523	1.86019	0.0356047	0.0470344	0.328398	0.30352	0.116256	0.169187	0.721594	0.00499829	0.241376	0.0320311	0.986197
4660	4.79591	0	4.79591	2.05212	0.0164624	0.270715	0.288816	0.229603	0.0897795	0.104624	0.670537	0.049396	0.238011	0.0420564	0.0387843
4670	3.54188	0	3.54188	2.17752	0.173258	0.172984	0.195275	0.0186661	0.132564	0.307252	0.658595	0.0218006	0.186749	0.132856	0.129789
4680	6.86364	0	6.86364	1.84535	0.0157694	0.024573	0.255649	0.197502	0.430249	0.0762578	0.495241	0.0753298	0.189737	0.239693	0.0693692
4690	3.29976	0	3.29976	2.20173	0.00591358	0.270305	0.492122	0.0741729	0.157277	0.000209786	0.285	0.148147	0.401736	0.165116	0.676438
4700	2.78006	0	2.78006	2.2537	0.0351756	0.338951	0.298006	0.0139761	0.313871	2.06786e-05	0.223122	0.208396	0.411248	0.157234	0.696403
4710	-1.01433	0	-1.01433	2.63314	0.0510298	0.0164898	0.144478	0.369342	0.165686	0.252974	0.430928	0.134317	0.343906	0.0908488	0.841836
4720	0.140181	0	0.140181	2.51769	0.146976	0.383328	0.0576136	0.237516	0.0244807	0.150085	0.08768	0.510972	0.223601	0.177747	0.834469
4730	6.17511	0	6.17511	1.9142	0.452988	0.0860212	0.194946	0.225354	0.00300534	0.0376861	0.0273874	0.522347	0.0530208	0.397245	0.00127434
4740	13.4569	0	13.4569	1.18602	0.319692	0.135837	0.0534556	0.407111	0.0758191	0.00808535	0.166432	0.244766	0.105731	0.483072	0.195137
4750	4.50354	0	4.50354	2.08136	0.221604	0.0194751	0.409451	0.26398	0.0701246	0.0153656	0.119641	0.452034	0.188367	0.239959	0.0172526
4760	6.16828	0	6.16828	1.91488	0.129148	0.266792	0.100242	0.117615	0.124435	0.261767	0.131424	0.231042	0.443432	0.194102	0.910306
4770	-1.64872	0	-1.64872	2.69658	0.016729	0.412894	0.0111009	0.213745	0.0113142	0.334217	0.385304	0.196112	0.296887	0.121697	0.460779
4780	-6.21472	0	-6.21472	3.15318	0.0786501	0.0760125	0.0293152	0.274548	0.315793	0.225682	0.422741	0.141981	0.256268	0.17901	0.00324585
4790	9.62784	0	9.62784	1.56893	0.103883	0.0869751	0.0125513	0.453769	0.0837751	0.259046	0.426659	0.225986	0.06683	0.280525	0.69178
4800	7.67544	0	7.67544	1.76417	0.0133618	0.137688	0.158089	0.275877	0.0374454	0.377539	0.525055	0.108146	0.250161	0.116637	0.187849
4810	3.70835	0	3.70835	2.16087	0.126122	0.275973	0.167219	0.0122319	0.240905	0.177549	0.279235	0.134122	0.51583	0.0708131	0.997502
4820	-11.8951	0	-11.8951	3.72122	0.113662	0.0192185	0.0844549	0.372794	0.302947	0.106924	0.376837	0.363323	0.200073	0.0597672	0.972189
4830	4.91506	0	4.91506	2.0402	0.218193	0.00863311	0.415908	0.105094	0.250015	0.00215709	0.180248	0.36814	0.234977	0.216636	0.508046
4840	0.672301	0	0.672301	2.46448	0.000869421	0.0497226	0.28797	0.324452	0.0975925	0.239394	0.22355	0.3388	0.218999	0.218651	0.473044
4850	5.73986	0	5.73986	1.95772	0.00614551	0.0337606	0.382773	0.207919	0.172618	0.196784	0.272497	0.272176	0.133173	0.322153	0.926334
4860	2.51541	0	2.51541	2.28017	0.444941	0.0889905	0.228599	0.17279	0.00179997	0.0628797	0.299166	0.0721623	0.275154	0.353518	0.633645
4870	5.77536	0	5.77536	1.95417	0.0106375	0.0978985	0.0755101	0.111036	0.322407	0.382511	0.316809	0.0102465	0.191425	0.481519	0.859816
4880	4.3681	0	4.3681	2.0949	0.092093	0.0168926	0.116397	0.114622	0.529953	0.130043	0.419858	0.0732473	0.0488741	0.458021	0.0855996
4890	-2.93815	0	-2.93815	2.82552	0.0950266	0.153646	0.32141	0.0220746	0.243828	0.164015	0.329776	0.259274	0.086613	0.324337	0.0969227
4900	-5.38121	0	-5.38121	3.06983	0.146263	0.022047	0.0657823	0.0215396	0.335519	0.408848	0.251004	0.343044	0.121302	0.284651	0.868936
4910	2.63786	0	2.63786	2.26792	0.205809	0.0863673	0.103309	0.224136	0.372602	0.00777602	0.303516	0.138262	0.10943	0.448793	0.552435
4920	6.68194	0	6.68194	1.86352	0.12803	0.0132829	0.406684	0.0064411	0.4369	0.0086617	0.220908	0.377772	0.0654316	0.335888	0.338102
4930	-5.24732	0	-5.24732	3.05644	0.366366	0.321905	0.105811	0.01372	0.000835447	0.191362	0.0371865	0.540179	0.184302	0.238333	0.908009
4940	1.42285	0	1.42285	2.38942	0.194975	0.331988	0.378574	0.0165469	0.0218475	0.0560685	0.129248	0.349204	0.240101	0.281447	0.350679
4950	3.85528	0	3.85528	2.14618	0.0307872	0.387604	0.163945	0.0106949	0.36198	0.0449889	0.123752	0.462536	0.250298	0.163414	0.133625
4960	-4.76305	0	-4.76305	3.00802	0.325791	0.0207381	0.236061	0.192867	0.0765892	0.147953	0.130587	0.43575	0.263672	0.169991	0.888102
4970	6.82223	0	6.82223	1.84949	0.0437071	0.359247	0.274634	0.0345655	0.246712	0.0411353	0.267958	0.401955	0.239591	0.0904961	0.873479
4980	0.636256	0	0.636256	2.46808	0.0862787	0.0366652	0.0151295	0.266062	0.0377862	0.558079	0.428306	0.211696	0.246079	0.113919	0.659569
4990	-1.71554	0	-1.71554	2.70326	0.00637741	0.010343	0.295778	0.105366	0.0952765	0.486859	0.256423	0.444567	0.0607824	0.238227	0.553026
5000	3.85461	0	3.85461	2.14625	0.0102488	0.0478782	0.146374	0.267223	0.352473	0.175803	0.275965	0.189775	0.11212	0.42214	0.728061
5010	-0.628507	0	-0.628507	2.59456	0.443693	0.403206	0.0048197	0.0256107	0.101158	0.0215124	0.554649	0.152643	0.249093	0.0436147	0.322797
5020	1.44193	0	1.44193	2.38752	0.286559	0.160013	0.0210665	0.00310373	0.337486	0.191772	0.458961	0.19536	0.26615	0.079529	0.647978
5030	4.76626	0	4.76626	2.05508	0.260319	0.17934	0.00131574	0.137403	0.0743568	0.347265	0.412455	0.293755	0.28307	0.01072	0.272015
5040	-4.37502	0	-4.37502	2.96921	0.497548	0.10772	0.00601033	0.0806062	0.00562407	0.302491	0.31069	0.458687	0.223307	0.00731572	0.303759
5050	1.42819	0	1.42819	2.38889	0.0126643	0.026858	0.000440055	0.173527	0.314122	0.472389	0.158613	0.741812	0.0643279	0.0352471	0.782744
5060	-2.50107	0	-2.50107	2.78182	0.137744	0.0366383	0.131352	0.0641217	0.420452	0.209693	0.169791	0.749291	0.0283807	0.0525377	0.971019
5070	-4.52758	0	-4.52758	2.98447	0.230611	0.00649194	0.10876	0.198533	0.413273	0.0423316	0.257687	0.445957	0.145169	0.151187	0.291338
5080	7.17709	0	7.17709	1.814	0.132408	0.0753754	0.196472	0.512419	0.0672241	0.0161019	0.139894	0.101804	0.314036	0.444266	0.463744
5090	6.51477	0	6.51477	1.88023	0.0279917	0.366887	0.121884	0.32415	0.130369	0.0287191	0.164108	0.293688	0.262448	0.279757	0.963219
5100	4.83042	0	4.83042	2.04867	0.00675453	0.122771	0.152938	0.367677	0.347537	0.00232188	0.261756	0.0594671	0.0576847	0.621092	0.659922
5110	0.0184701	0	0.0184701	2.52986	0.0235852	0.0508785	0.320586	0.188178	0.373603	0.0431695	0.123064	0.00084145	0.0344314	0.841663	0.827533
5120	-1.33169	0	-1.33169	2.66488	0.0521666	0.00513629	0.490524	0.32731	0.00309744	0.121765	0.0870922	0.0817107	0.165366	0.665831	0.0276789
5130	6.07591	0	6.07591	1.92412	0.0575628	0.298493	0.204463	0.276641	0.129849	0.0329904	0.41892	0.113644	0.118764	0.348672	0.143961
5140	4.96269	0	4.96269	2.03544	0.16881	0.0373079	0.136269	0.20633	0.157891	0.293392	0.392518	0.0577502	0.185569	0.364163	0.499267
5150	3.69389	0	3.69389	2.16232	0.236628	0.206723	0.123851	0.0124488	0.405959	0.0143899	0.2161	0.37493	0.11299	0.29598	0.413051
5160	1.91994	0	1.91994	2.33972	0.0680937	0.185588	0.451139	0.0309866	0.0685047	0.195688	0.141726	0.370381	0.220222	0.267671	0.0380193
5170	-4.27679	0	-4.27679	2.95939	0.447956	0.0155896	0.00642653	0.189934	0.00665048	0.333444	0.329292	0.402092	0.152855	0.115762	0.488187
5180	5.61741	0	5.61741	1.96997	0.376372	0.176085	0.122612	0.137543	0.0842025	0.103187	0.483529	0.280575	0.0618632	0.174033	0.765657
5190	5.20984	0	5.20984	2.01073	0.0737695	0.388265	0.0512925	0.40076	0.0163035	0.0696091	0.443276	0.0920236	0.201276	0.263423	0.334612
5200	1.06927	0	1.06927	2.42478	0.160123	0.316713	0.106289	0.192841	0.0938365	0.130197	0.510994	0.15381	0.233944	0.101252	0.582219
5210	4.28178	0	4.28178	2.10353	0.103229	0.10014	0.129735	0.246032	0.000812198	0.420052	0.306757	0.395274	0.196691	0.101278	0.800161
5220	5.6468	0	5.6468	1.96703	0.0221327	0.175793	0.180073	0.313562	0.305222	0.00321866	0.271748	0.134683	0.237715	0.355854	0.36089
5230	5.34899	0	5.34899	1.99681	0.0695022	0.0096159	0.153877	0.355747	0.400259	0.0109982	0.320148	0.176323	0.133684	0.369846	0.286413
5240	3.20553	0	3.20553	2.21116	0.44316	0.0142278	0.0129644	0.265548	0.18437	0.0797301	0.351212	0.102574	0.181919	0.364295	0.524542
5250	-0.239878	0	-0.239878	2.5557	0.330784	0.00429843	0.0919286	0.163989	0.343546	0.0654543	0.290771	0.0137265	0.211323	0.48418	0.191208
5260	6.20208	0	6.20208	1.9115	0.0963437	0.154249	0.376423	0.00836276	0.135134	0.229488	0.510783	0.108982	0.192649	0.187586	0.943412
5270	-2.34427	0	-2.34427	2.76614	0.25831	0.0741646	0.353577	0.0178117	0.0399413	0.256195	0.470565	0.23016	0.182666	0.116609	0.796163
5280	-9.34262	0	-9.34262	3.46597	0.0645631	0.0206066	0.0670656	0.194196	0.402035	0.251534	0.284572	0.24505	0.179626	0.290752	0.826159
5290	3.99064	0	3.99064	2.13265	0.0432565	0.152638	0.247982	0.127409	0.0817083	0.347007	0.0822412	0.525339	0.217601	0.174819	0.347164
5300	0.369318	0	0.369318	2.49478	0.238428	0.265959	0.0298275	0.162961	0.0896628	0.213162	0.016012	0.702796	0.113394	0.167798	0.261083
