Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
3400	-5095.17	-5119.11	23.9391	0.140301	0.218652	0.0332435	0.124285	0.329878	0.153641	0.305378	0.20457	0.200045	0.290007	0.000966957	0.137801
3410	-5102.36	-5126.1	23.7468	0.147165	0.235857	0.0212681	0.180011	0.289096	0.126602	0.320448	0.206803	0.192444	0.280305	0.0296321	0.157033
3420	-5097.13	-5120.94	23.809	0.189656	0.218842	0.0179041	0.181882	0.235719	0.155997	0.298399	0.208194	0.19521	0.298198	0.0118196	0.15081
3430	-5099.68	-5123.39	23.7057	0.143334	0.180991	0.0145388	0.188869	0.323073	0.149195	0.308886	0.201517	0.19197	0.297627	0.00204993	0.161136
3440	-5092.63	-5116.35	23.7211	0.148643	0.216547	0.0207948	0.169883	0.298122	0.146011	0.311628	0.208194	0.201682	0.278497	0.0130536	0.159601
3450	-5097	-5120.76	23.7628	0.131294	0.246026	0.0216283	0.140531	0.310071	0.15045	0.318106	0.199752	0.190081	0.292061	0.00154033	0.155434
3460	-5093.75	-5117.48	23.7338	0.136065	0.212041	0.0197407	0.21382	0.282869	0.135463	0.318599	0.197798	0.197746	0.285856	0.000198212	0.158325
3470	-5090.78	-5114.64	23.8547	0.167375	0.23667	0.0262087	0.148662	0.286041	0.135043	0.308688	0.196268	0.198392	0.296652	0.000340441	0.146242
3480	-5097.61	-5121.53	23.9195	0.163161	0.23071	0.0243783	0.151425	0.278838	0.151488	0.29311	0.22727	0.199866	0.279755	0.00110963	0.139758
3490	-5096.82	-5120.57	23.7435	0.168476	0.21924	0.0233147	0.185195	0.266673	0.1371	0.312934	0.211842	0.18183	0.293394	0.00953105	0.157357
3500	-5103.44	-5127.24	23.8067	0.180027	0.214065	0.0255257	0.175143	0.281066	0.124174	0.312894	0.202676	0.185352	0.299078	0.014747	0.151036
3510	-5098.62	-5122.53	23.9132	0.18308	0.197811	0.0178923	0.154123	0.290241	0.156852	0.313336	0.217231	0.192417	0.277016	0.000921669	0.14039
3520	-5100.55	-5124.4	23.859	0.164089	0.233135	0.0301296	0.193751	0.190696	0.1882	0.311905	0.199447	0.197735	0.290913	0.00154139	0.145814
3530	-5102.32	-5126.13	23.8122	0.15797	0.213517	0.0323492	0.188649	0.226333	0.181182	0.316594	0.200133	0.190792	0.292481	0.0145376	0.150493
3540	-5101.37	-5125.08	23.7101	0.12814	0.232313	0.0229758	0.182832	0.290234	0.143506	0.314333	0.198392	0.201101	0.286174	0.0231518	0.160703
3550	-5096.17	-5119.98	23.8058	0.141186	0.18717	0.0236621	0.188293	0.293284	0.166405	0.322115	0.195208	0.209552	0.273125	0.0042407	0.151131
3560	-5101.67	-5125.57	23.8966	0.13443	0.187736	0.0237337	0.199482	0.28771	0.166908	0.314639	0.204218	0.208225	0.272917	0.00996073	0.142052
3570	-5098.39	-5122.1	23.7143	0.142765	0.191427	0.0269579	0.186607	0.297824	0.15442	0.305063	0.210174	0.207511	0.277252	0.0130177	0.160284
3580	-5097.24	-5121.08	23.843	0.101789	0.233089	0.0257738	0.183177	0.297408	0.158763	0.312397	0.200228	0.195812	0.291564	0.00747806	0.147409
3590	-5096.93	-5120.72	23.7942	0.185512	0.194265	0.0218987	0.153998	0.309433	0.134893	0.326311	0.205592	0.192003	0.276094	0.00358948	0.152294
3600	-5095.48	-5119.27	23.7839	0.167757	0.209017	0.0218647	0.189391	0.291652	0.120319	0.320442	0.195185	0.193445	0.290928	0.0203104	0.153315
3610	-5097.18	-5121.09	23.9095	0.211527	0.175349	0.0296546	0.14736	0.254089	0.182021	0.304413	0.190713	0.208159	0.296715	0.0102562	0.140759
3620	-5094.17	-5117.87	23.7046	0.146222	0.217662	0.027791	0.170303	0.267439	0.170583	0.297706	0.200488	0.198032	0.303775	0.00521998	0.161252
3630	-5096.38	-5120.11	23.7304	0.157881	0.203032	0.0352724	0.203571	0.242162	0.158082	0.313904	0.202621	0.205545	0.27793	0.00437727	0.15867
3640	-5106.1	-5129.68	23.5741	0.144178	0.242837	0.0233977	0.213811	0.270963	0.104814	0.308929	0.213212	0.197524	0.280336	0.0278343	0.174299
3650	-5092.01	-5115.79	23.7702	0.141036	0.212464	0.0222162	0.189761	0.323738	0.110785	0.31023	0.216145	0.20299	0.270634	0.000246232	0.154688
3660	-5103.69	-5127.4	23.7071	0.144327	0.217423	0.0227347	0.192074	0.258834	0.164606	0.31419	0.205991	0.184508	0.295311	0.0135223	0.160996
3670	-5103.19	-5126.95	23.76	0.168632	0.228392	0.0426135	0.147614	0.292895	0.119853	0.304786	0.197923	0.212007	0.285283	0.0311602	0.155711
3680	-5096.03	-5119.85	23.8139	0.158328	0.210233	0.0400097	0.21822	0.271377	0.101833	0.311815	0.204006	0.201161	0.283018	0.000301955	0.150319
3690	-5092.18	-5116.14	23.9682	0.137265	0.228924	0.0313498	0.18797	0.301395	0.113097	0.299147	0.212568	0.192994	0.295292	0.00419775	0.134894
3700	-5105.93	-5129.72	23.7824	0.168649	0.191356	0.0250954	0.150469	0.30535	0.159081	0.284775	0.203705	0.213958	0.297562	0.0295251	0.153467
3710	-5092.35	-5116.11	23.7595	0.17481	0.227045	0.0198138	0.163223	0.28823	0.126878	0.314905	0.206041	0.195614	0.283439	0.00432774	0.15576
3720	-5099.85	-5123.6	23.7469	0.217281	0.205167	0.0228187	0.201013	0.235161	0.11856	0.301665	0.201959	0.203683	0.292694	0.00465345	0.157018
3730	-5103.01	-5126.76	23.7473	0.157068	0.222277	0.0247217	0.162316	0.30517	0.128447	0.331533	0.192447	0.195058	0.280961	0.000792899	0.156983
3740	-5102.59	-5126.5	23.9102	0.152461	0.215758	0.0170285	0.15411	0.335963	0.12468	0.32764	0.185191	0.189255	0.297915	0.00135771	0.140686
3750	-5102.12	-5125.94	23.8244	0.172278	0.233758	0.0245425	0.193276	0.270065	0.10608	0.299642	0.203837	0.207034	0.289487	0.0573845	0.149269
3760	-5098.03	-5121.73	23.6923	0.170642	0.210737	0.0146361	0.190901	0.306763	0.106321	0.301142	0.206654	0.196394	0.295811	0.0133801	0.162478
3770	-5097.41	-5121.24	23.8318	0.15434	0.200482	0.041644	0.184952	0.274824	0.143759	0.335862	0.188806	0.186136	0.289196	0.00620039	0.14853
3780	-5092.94	-5116.75	23.8145	0.144368	0.192945	0.0348738	0.238	0.269426	0.120387	0.318492	0.198749	0.204307	0.278452	0.000911818	0.150261
3790	-5096.95	-5120.75	23.7993	0.158105	0.201096	0.0212866	0.274889	0.237292	0.107332	0.315084	0.205299	0.191989	0.287628	0.0033314	0.15178
3800	-5096.66	-5120.54	23.8804	0.148847	0.223113	0.0200401	0.231392	0.223396	0.153212	0.299881	0.207741	0.189868	0.30251	0.00537972	0.14367
3810	-5090.45	-5114.22	23.7662	0.196819	0.201266	0.0180777	0.192833	0.268881	0.122124	0.311753	0.20097	0.203042	0.284235	0.000344235	0.155087
3820	-5100.11	-5123.92	23.8097	0.155611	0.175062	0.0297466	0.190072	0.286819	0.16269	0.31836	0.191967	0.204041	0.285632	0.00447128	0.150738
3830	-5092.29	-5116.2	23.901	0.134971	0.240798	0.024309	0.23454	0.242488	0.122894	0.313234	0.183654	0.199377	0.303734	0.00659235	0.141612
3840	-5097.09	-5120.79	23.6973	0.160933	0.241237	0.0289849	0.19451	0.248344	0.125991	0.303169	0.208071	0.203218	0.285543	0.0192438	0.161977
3850	-5091.28	-5115.11	23.826	0.186211	0.193371	0.027878	0.194422	0.285112	0.113006	0.30569	0.205554	0.197517	0.29124	0.00441694	0.149111
3860	-5093.75	-5117.55	23.7998	0.156595	0.201832	0.0172421	0.174998	0.295414	0.153918	0.307984	0.21174	0.199476	0.2808	0.00441694	0.151731
3870	-5104.57	-5128.24	23.6743	0.169545	0.206069	0.0212148	0.189738	0.309523	0.103911	0.330593	0.198304	0.190759	0.280344	0.00441694	0.164282
3880	-5091.49	-5115.35	23.8599	0.141302	0.231888	0.0255788	0.175722	0.301071	0.124438	0.298215	0.205383	0.209313	0.287089	0.00567977	0.145715
3890	-5095.55	-5119.29	23.7379	0.147719	0.22958	0.0243367	0.245224	0.234746	0.118395	0.312797	0.193243	0.206934	0.287025	0.00993616	0.157917
3900	-5092.15	-5115.97	23.8184	0.169418	0.254639	0.0323337	0.175318	0.25211	0.116181	0.313639	0.196109	0.193397	0.296855	0.000815072	0.149872
3910	-5100.61	-5124.39	23.772	0.190764	0.207825	0.0313563	0.185058	0.244489	0.140509	0.311872	0.202287	0.203278	0.282564	0.00687549	0.154513
3920	-5092.17	-5116.02	23.8516	0.175325	0.247382	0.0302427	0.12804	0.30364	0.11537	0.307374	0.202647	0.209298	0.280681	0.00507382	0.146546
3930	-5092.31	-5116.11	23.8033	0.168483	0.21094	0.0269524	0.198356	0.275795	0.119474	0.314061	0.204919	0.196036	0.284983	0.00544143	0.151379
3940	-5093.26	-5116.99	23.7325	0.179074	0.211709	0.0270507	0.173143	0.265117	0.143907	0.304354	0.195085	0.20865	0.291911	0.0287518	0.158464
3950	-5095.77	-5119.75	23.9764	0.165652	0.21703	0.0413992	0.18365	0.265012	0.127256	0.317152	0.211332	0.198888	0.272627	0.0207779	0.134068
3960	-5091.8	-5115.59	23.7922	0.198143	0.221816	0.0287098	0.185877	0.267352	0.0981026	0.294192	0.205628	0.204079	0.296102	0.000562481	0.152488
3970	-5089.71	-5113.65	23.9428	0.143141	0.209395	0.026854	0.199346	0.286725	0.13454	0.31819	0.195383	0.197464	0.288963	0.00597263	0.137425
3980	-5094.72	-5118.6	23.8826	0.143163	0.219667	0.0247044	0.209394	0.264731	0.138341	0.317107	0.191567	0.205462	0.285864	0.00248241	0.143447
3990	-5090.73	-5114.48	23.7525	0.170514	0.215062	0.0241865	0.191575	0.260419	0.138244	0.31045	0.199364	0.202985	0.2872	0.00443819	0.15646
4000	-5097.12	-5120.88	23.7577	0.172812	0.214371	0.0241089	0.16371	0.23782	0.187178	0.321317	0.205301	0.182436	0.290947	0.00029509	0.155939
4010	-5100.6	-5124.34	23.745	0.182129	0.214627	0.0219796	0.179538	0.269303	0.132424	0.301236	0.201795	0.203416	0.293553	0.0333451	0.157205
4020	-5091.37	-5115.31	23.9415	0.163097	0.201942	0.0196828	0.169152	0.28429	0.161836	0.313213	0.197276	0.193601	0.29591	0.0048997	0.137557
4030	-5088.65	-5112.56	23.9035	0.154962	0.18859	0.0206737	0.159267	0.314845	0.161662	0.317194	0.212584	0.198902	0.27132	0.00472856	0.141357
4040	-5099.76	-5123.59	23.8313	0.188339	0.22472	0.021967	0.161324	0.266706	0.136944	0.296821	0.213359	0.206465	0.283354	0.0253446	0.148582
4050	-5101.36	-5125.16	23.8012	0.129374	0.192307	0.0316556	0.211494	0.294235	0.140934	0.314179	0.191905	0.209186	0.28473	0.0134406	0.151587
4060	-5091.44	-5115.2	23.7502	0.147601	0.205862	0.0361153	0.19706	0.286625	0.126738	0.302385	0.198348	0.20448	0.294787	0.0117701	0.156685
4070	-5092.44	-5116.28	23.8422	0.171832	0.180713	0.0294693	0.176867	0.298987	0.142131	0.319952	0.195846	0.202585	0.281618	0.00321485	0.147488
4080	-5099.6	-5123.52	23.9205	0.184821	0.165028	0.0254336	0.179258	0.293375	0.152084	0.315929	0.195486	0.203309	0.285276	0.002795	0.139657
4090	-5092.2	-5116.1	23.8974	0.148732	0.186318	0.0219306	0.17577	0.273692	0.193558	0.319876	0.196842	0.200998	0.282285	0.00393687	0.141972
4100	-5091.65	-5115.54	23.889	0.158727	0.251588	0.0262998	0.211863	0.236952	0.114569	0.302997	0.218353	0.186753	0.291896	0.00175449	0.14281
4110	-5092.11	-5115.87	23.7569	0.158874	0.207406	0.0312803	0.18435	0.281824	0.136266	0.300705	0.203105	0.215933	0.280257	0.00314519	0.156017
4120	-5093.65	-5117.46	23.8086	0.162452	0.199038	0.0303248	0.170391	0.272625	0.165168	0.312846	0.202788	0.199049	0.285316	0.00566325	0.150848
4130	-5096.88	-5120.72	23.8394	0.176086	0.202313	0.0321812	0.217196	0.261296	0.110927	0.295478	0.21089	0.207442	0.286189	0.00566325	0.147767
4140	-5097.89	-5121.63	23.7384	0.185862	0.171331	0.0339678	0.16541	0.275803	0.167626	0.316714	0.210258	0.18992	0.283108	0.00556742	0.157872
4150	-5096.6	-5120.53	23.9244	0.170819	0.176822	0.040664	0.191794	0.287121	0.13278	0.310193	0.200228	0.199396	0.290183	0.00617676	0.139268
4160	-5092.82	-5116.66	23.8393	0.15858	0.211821	0.0366592	0.168552	0.283495	0.140893	0.311079	0.197695	0.200214	0.291012	0.00273787	0.147777
4170	-5106.46	-5130.28	23.8257	0.150655	0.200728	0.0384003	0.145869	0.330495	0.133852	0.297958	0.200178	0.197564	0.3043	0.00293918	0.149136
4180	-5091.21	-5115.07	23.8549	0.130602	0.242083	0.0541063	0.16585	0.286505	0.120852	0.306217	0.203486	0.202344	0.287953	0.00190796	0.146224
4190	-5097.28	-5121.06	23.7791	0.179005	0.208554	0.0397222	0.162889	0.26372	0.14611	0.317385	0.196235	0.209421	0.27696	0.00553837	0.153805
4200	-5100.1	-5123.8	23.6988	0.174322	0.230907	0.0386831	0.167774	0.247953	0.14036	0.302326	0.201152	0.201388	0.295134	0.00612614	0.161831
4210	-5090.48	-5114.34	23.8594	0.171426	0.242156	0.0321812	0.192124	0.246341	0.115773	0.307242	0.198076	0.203399	0.291283	0.00422534	0.145773
4220	-5099.84	-5123.65	23.8075	0.165154	0.181423	0.030736	0.175585	0.294147	0.152955	0.310459	0.20015	0.194982	0.29441	0.00314414	0.15096
4230	-5098.87	-5122.66	23.7915	0.192054	0.166874	0.0301551	0.172266	0.288588	0.150064	0.317512	0.180678	0.212187	0.289622	0.00344276	0.152557
4240	-5097.05	-5120.89	23.8344	0.193726	0.230657	0.0494335	0.173766	0.250517	0.101901	0.299872	0.19173	0.208028	0.30037	0.000176905	0.148273
4250	-5100.61	-5124.36	23.746	0.19542	0.232674	0.0498658	0.149683	0.252708	0.119649	0.313674	0.206783	0.191439	0.288103	0.00745888	0.157114
4260	-5100.55	-5124.38	23.8219	0.157608	0.198744	0.0253004	0.213022	0.289493	0.115833	0.313436	0.204028	0.193246	0.28929	0.00156029	0.149521
4270	-5100.24	-5123.99	23.7479	0.153615	0.194524	0.0236578	0.199191	0.320699	0.108313	0.303926	0.197047	0.20799	0.291036	0.0081171	0.156922
4280	-5099.18	-5122.84	23.6682	0.163539	0.249167	0.0316559	0.187674	0.267212	0.100751	0.293689	0.206287	0.211633	0.288392	0.00253334	0.164895
4290	-5088.95	-5112.81	23.8579	0.171094	0.230544	0.0323118	0.124663	0.283827	0.15756	0.316056	0.200428	0.199119	0.284397	0.000921426	0.145916
4300	-5091.56	-5115.37	23.8171	0.164818	0.213369	0.0223503	0.218271	0.251441	0.129752	0.324412	0.210773	0.184535	0.280281	0.00326454	0.149999
4310	-5094.8	-5118.63	23.8277	0.171206	0.172969	0.0423352	0.220788	0.282772	0.109929	0.31346	0.196993	0.204551	0.284995	0.00209942	0.148942
4320	-5091.78	-5115.63	23.8443	0.135339	0.266305	0.0330181	0.172026	0.232305	0.161007	0.314704	0.193769	0.19355	0.297978	0.00587007	0.147276
4330	-5101.48	-5125.19	23.7099	0.164499	0.209274	0.0165384	0.182743	0.267867	0.159079	0.296339	0.209965	0.205373	0.288323	0.00360227	0.160715
4340	-5090.72	-5114.6	23.8775	0.169924	0.192083	0.0390195	0.194909	0.267686	0.136378	0.310166	0.19335	0.208533	0.28795	0.000929918	0.143963
4350	-5103.4	-5127.29	23.8914	0.141231	0.223464	0.0295127	0.197163	0.28134	0.12729	0.307204	0.206179	0.208844	0.277773	0.0113835	0.142571
4360	-5098.36	-5122.19	23.8268	0.207061	0.183077	0.0282211	0.202989	0.26573	0.112922	0.302827	0.18527	0.217956	0.293948	0.00153008	0.149027
4370	-5104.01	-5127.77	23.7601	0.179534	0.213001	0.0212877	0.204572	0.267803	0.113803	0.31722	0.189746	0.189547	0.303487	0.0299406	0.155704
4380	-5106.37	-5130.24	23.8667	0.167578	0.249392	0.0289968	0.173199	0.246471	0.134363	0.321428	0.189841	0.194818	0.293913	0.00103393	0.145035
4390	-5092.25	-5115.92	23.6703	0.15285	0.210021	0.0281414	0.178063	0.277597	0.153327	0.299949	0.215031	0.192393	0.292627	0.00115337	0.164683
4400	-5101.58	-5125.46	23.8859	0.157069	0.192442	0.0310059	0.211674	0.260772	0.147037	0.298904	0.200151	0.214551	0.286393	0.00915634	0.14312
4410	-5098.3	-5122.18	23.8821	0.145731	0.199698	0.0193089	0.274238	0.247641	0.113383	0.307553	0.200229	0.198677	0.293542	0.011058	0.143497
4420	-5094.65	-5118.4	23.7483	0.154451	0.227433	0.0237176	0.125531	0.304184	0.164684	0.326537	0.198352	0.191559	0.283551	0.000551967	0.156881
4430	-5099.32	-5123.19	23.8673	0.169854	0.215544	0.0233344	0.151211	0.299269	0.140788	0.310703	0.213467	0.197064	0.278767	0.00393223	0.144981
4440	-5088.75	-5112.57	23.8237	0.157543	0.238174	0.0317464	0.184666	0.275622	0.112248	0.313228	0.200389	0.187943	0.298441	0.0079636	0.149343
4450	-5102.94	-5126.68	23.7378	0.190874	0.175921	0.0186256	0.21842	0.28312	0.11304	0.325584	0.214925	0.184854	0.274638	0.0079636	0.157926
4460	-5100.04	-5123.91	23.871	0.175281	0.175502	0.0313054	0.202317	0.242272	0.173322	0.327165	0.203987	0.197588	0.27126	0.00792683	0.144608
4470	-5088.49	-5112.28	23.7977	0.151548	0.226649	0.027175	0.204242	0.254237	0.136149	0.323175	0.206524	0.197028	0.273273	0.00666227	0.151944
4480	-5097.63	-5121.28	23.6572	0.13484	0.224731	0.024179	0.181725	0.307004	0.127522	0.315491	0.195472	0.199181	0.289856	0.0140021	0.165985
4490	-5098.9	-5122.62	23.7186	0.164734	0.218253	0.023482	0.200118	0.256286	0.137126	0.313951	0.22146	0.189246	0.275343	0.0272579	0.159853
4500	-5095.92	-5119.71	23.784	0.171685	0.2174	0.0187679	0.195794	0.281493	0.114861	0.305173	0.209976	0.199823	0.285029	0.0101776	0.153305
4510	-5093.66	-5117.59	23.9272	0.132559	0.240951	0.0311364	0.162692	0.283489	0.149173	0.31105	0.198565	0.195373	0.295011	0.000754767	0.138993
4520	-5101.6	-5125.39	23.7845	0.120463	0.211343	0.0282951	0.175677	0.322406	0.141816	0.290867	0.199639	0.20713	0.302364	0.0110065	0.153257
4530	-5103.25	-5127.15	23.9003	0.160249	0.209695	0.0308949	0.214276	0.230039	0.154847	0.315296	0.18543	0.187511	0.311763	0.00114763	0.141676
4540	-5098.38	-5122.28	23.8965	0.205125	0.21328	0.0400879	0.188603	0.22209	0.130814	0.306246	0.193701	0.187978	0.312074	0.00837721	0.142063
4550	-5098.66	-5122.44	23.7837	0.179002	0.184006	0.0357765	0.164583	0.291282	0.145351	0.321674	0.208379	0.205502	0.264446	0.00526533	0.153335
4560	-5096.3	-5120.19	23.896	0.146303	0.230667	0.0228777	0.215485	0.264588	0.120078	0.324388	0.196801	0.18777	0.291041	0.0118951	0.142113
4570	-5093.79	-5117.68	23.8887	0.134515	0.215233	0.0240172	0.213899	0.282377	0.129959	0.30529	0.194659	0.210748	0.289303	0.00614694	0.142838
4580	-5092.87	-5116.73	23.8564	0.151663	0.218958	0.0244328	0.217601	0.270544	0.116802	0.314986	0.195281	0.193188	0.296546	0.00315364	0.146073
4590	-5098.59	-5122.28	23.6877	0.186779	0.237825	0.0410185	0.15776	0.274324	0.102292	0.296214	0.212484	0.198512	0.29279	0.000905812	0.162937
4600	-5100.66	-5124.32	23.6602	0.190009	0.194183	0.0308716	0.241337	0.234608	0.108992	0.303363	0.196834	0.208112	0.291691	0.00308374	0.165693
4610	-5100.06	-5123.83	23.7741	0.173522	0.208849	0.0413999	0.212188	0.275674	0.0883676	0.311041	0.192956	0.210059	0.285944	0.00249287	0.154304
4620	-5096.9	-5120.69	23.7987	0.189661	0.204492	0.0338604	0.180901	0.237036	0.15405	0.298785	0.203596	0.200609	0.297009	0.00402853	0.151843
4630	-5088.06	-5111.84	23.7797	0.1547	0.263332	0.0209956	0.161618	0.273703	0.125653	0.310224	0.205348	0.186143	0.298285	0.000534086	0.153743
4640	-5096.82	-5120.64	23.8212	0.155265	0.265675	0.0368585	0.195324	0.231034	0.115844	0.323732	0.193733	0.1966	0.285934	0.00501454	0.149586
4650	-5100.17	-5124.01	23.8361	0.134436	0.212114	0.0318746	0.22074	0.273897	0.126938	0.321286	0.205131	0.189809	0.283774	0.0363338	0.148102
4660	-5102.59	-5126.51	23.9192	0.169593	0.240621	0.0428648	0.190304	0.253299	0.103318	0.319825	0.191241	0.20262	0.286314	0.000861888	0.139791
4670	-5096.74	-5120.58	23.8446	0.123884	0.220902	0.0471448	0.176093	0.302155	0.129821	0.307222	0.192803	0.197384	0.302591	0.000987507	0.147248
4680	-5105.56	-5129.3	23.7368	0.178237	0.210527	0.0353251	0.207821	0.245251	0.122839	0.305669	0.209884	0.206726	0.277721	0.000934069	0.158025
4690	-5089.89	-5113.75	23.8573	0.143349	0.239597	0.0214378	0.169192	0.287798	0.138625	0.300057	0.210969	0.192153	0.296821	0.00326781	0.145979
4700	-5107.87	-5131.61	23.7436	0.154277	0.194019	0.0289106	0.199758	0.306113	0.116924	0.327462	0.188119	0.204447	0.279973	0.0341892	0.157345
4710	-5093.78	-5117.62	23.8419	0.161396	0.179046	0.023739	0.203662	0.312713	0.119445	0.318845	0.208367	0.194575	0.278213	0.000549387	0.147521
4720	-5090.48	-5114.22	23.7402	0.14458	0.211251	0.0286164	0.165668	0.282741	0.167144	0.315069	0.201395	0.206188	0.277348	0.0025594	0.157686
4730	-5097.1	-5120.83	23.7293	0.133022	0.229715	0.023283	0.191409	0.292647	0.129924	0.323198	0.186099	0.196777	0.293926	0.0103841	0.158779
4740	-5094.98	-5118.77	23.7917	0.141136	0.236349	0.0309548	0.206835	0.284326	0.100399	0.294223	0.205649	0.213047	0.287081	0.000681128	0.152535
4750	-5096.31	-5119.99	23.6798	0.183102	0.192233	0.0266887	0.149134	0.311236	0.137606	0.325235	0.194797	0.194299	0.28567	0.0226248	0.163734
4760	-5092.89	-5116.74	23.8479	0.175018	0.183746	0.0383075	0.172562	0.298836	0.131531	0.312006	0.191632	0.195988	0.300374	0.00269293	0.146918
4770	-5096.14	-5119.86	23.7226	0.139273	0.209014	0.0161434	0.18502	0.3122	0.13835	0.30607	0.209078	0.206943	0.277908	0.00923016	0.159452
4780	-5094.04	-5117.86	23.8173	0.196058	0.276357	0.0148018	0.142603	0.240481	0.129699	0.307894	0.201066	0.194584	0.296457	0.00766724	0.149979
4790	-5097.22	-5121.08	23.8644	0.18926	0.188896	0.0409235	0.186198	0.241528	0.153195	0.305066	0.199219	0.203189	0.292526	4.8403e-05	0.145266
4800	-5090	-5113.83	23.8365	0.178434	0.222368	0.0361104	0.164299	0.263611	0.135178	0.304709	0.202323	0.196469	0.296498	0.0209463	0.148055
4810	-5094.76	-5118.53	23.7704	0.168085	0.211552	0.034016	0.186457	0.272553	0.127337	0.307258	0.195953	0.20043	0.296359	0.00421362	0.154674
4820	-5096.56	-5120.28	23.7128	0.147993	0.257191	0.0323369	0.167591	0.259921	0.134968	0.309419	0.202064	0.201728	0.286789	0.00733469	0.16043
4830	-5109.61	-5133.22	23.6105	0.140221	0.237237	0.0602493	0.15879	0.293596	0.109907	0.307984	0.209774	0.199137	0.283106	0.0138923	0.170662
4840	-5104.18	-5127.84	23.6608	0.161827	0.177945	0.00521133	0.182682	0.311723	0.160611	0.317846	0.206984	0.189818	0.285352	0.00773948	0.165629
4850	-5097.68	-5121.6	23.9143	0.194431	0.246868	0.0170725	0.137394	0.282846	0.121388	0.298742	0.211895	0.197676	0.291687	0.00549673	0.14028
4860	-5104.66	-5128.33	23.6662	0.198586	0.222877	0.0171489	0.125111	0.284112	0.152166	0.300367	0.214962	0.188103	0.296567	0.0167525	0.165086
4870	-5095.21	-5119.05	23.8376	0.144838	0.227651	0.0373368	0.135071	0.305699	0.149404	0.318012	0.213386	0.193806	0.274796	0.000994552	0.147948
4880	-5101.09	-5124.81	23.719	0.194994	0.200804	0.0381256	0.137924	0.31778	0.110372	0.293066	0.198119	0.206222	0.302593	0.000166283	0.15981
4890	-5107.3	-5130.95	23.6519	0.184704	0.210244	0.0121397	0.171411	0.249162	0.17234	0.307038	0.196278	0.199557	0.297127	0.00040777	0.166519
4900	-5105.31	-5129.04	23.7322	0.180685	0.231433	0.0118756	0.167682	0.261847	0.146478	0.302078	0.212966	0.193345	0.291611	0.0277477	0.158486
4910	-5100.64	-5124.46	23.8209	0.184261	0.204261	0.0178274	0.165165	0.34105	0.0874358	0.297078	0.19685	0.209411	0.296661	0.00501469	0.149618
4920	-5096.6	-5120.39	23.7817	0.140103	0.256745	0.0130407	0.186033	0.268495	0.135582	0.30294	0.206625	0.191773	0.298662	0.0280403	0.153542
4930	-5097.51	-5121.52	24.0119	0.182826	0.17159	0.0333381	0.186642	0.283793	0.141811	0.29794	0.212015	0.204334	0.285711	0.000841407	0.130523
4940	-5104.71	-5128.59	23.8831	0.196041	0.196325	0.0294134	0.132898	0.285356	0.159966	0.303688	0.210717	0.194193	0.291402	0.0458638	0.143399
4950	-5097.55	-5121.26	23.7147	0.162199	0.241676	0.0296656	0.176311	0.295679	0.0944688	0.306083	0.205569	0.199796	0.288553	0.00786997	0.160236
4960	-5094.36	-5118.08	23.72	0.175019	0.220162	0.0262668	0.190245	0.260059	0.128249	0.306581	0.20491	0.196875	0.291634	0.00185437	0.159714
4970	-5095.53	-5119.35	23.8163	0.149601	0.211364	0.0296862	0.232224	0.258908	0.118217	0.311913	0.194791	0.204315	0.288981	0.0339365	0.15008
4980	-5101.09	-5124.83	23.7435	0.168639	0.210139	0.0241469	0.2237	0.249416	0.123959	0.325212	0.209189	0.185522	0.280078	0.0377479	0.157364
4990	-5094.21	-5118.07	23.8593	0.141068	0.241465	0.0208817	0.163294	0.272303	0.160988	0.309027	0.210988	0.19068	0.289305	0.0141765	0.145782
5000	-5101.22	-5125.09	23.8752	0.17746	0.162147	0.0159186	0.183589	0.284747	0.176138	0.307748	0.197304	0.205194	0.289754	0.00833445	0.144194
5010	-5102.82	-5126.51	23.6896	0.214014	0.189825	0.0306645	0.163627	0.25363	0.148239	0.311757	0.199874	0.202621	0.285748	0.0189452	0.162753
5020	-5098.89	-5122.62	23.7363	0.19248	0.275036	0.0305428	0.163255	0.24415	0.0945361	0.302267	0.209041	0.193226	0.295467	0.00241577	0.158081
5030	-5090.57	-5114.45	23.8843	0.164489	0.197018	0.0312372	0.218227	0.281414	0.107615	0.327645	0.193384	0.191718	0.287252	0.00541802	0.143281
5040	-5091.23	-5115.16	23.9314	0.167576	0.209432	0.0322159	0.194446	0.286695	0.109635	0.305026	0.202208	0.196982	0.295784	0.00340336	0.13857
5050	-5098.87	-5122.79	23.9159	0.155649	0.209858	0.0299229	0.225711	0.26629	0.112569	0.307621	0.207042	0.196925	0.288413	0.0115214	0.140115
5060	-5095.73	-5119.5	23.768	0.187776	0.245733	0.0241043	0.171696	0.260548	0.110142	0.319534	0.194456	0.197263	0.288746	0.00722264	0.154908
5070	-5101.71	-5125.5	23.7939	0.167576	0.197204	0.0222479	0.198689	0.255001	0.159282	0.309828	0.18855	0.206646	0.294976	0.0078515	0.152323
5080	-5092.82	-5116.67	23.846	0.145961	0.210037	0.0215883	0.189656	0.31222	0.120537	0.304144	0.208177	0.197573	0.290106	0.0162016	0.147113
5090	-5100.04	-5123.87	23.8333	0.181124	0.234014	0.0231451	0.138186	0.291003	0.132528	0.30648	0.200702	0.1987	0.294118	0.011273	0.148376
