Iteration	Posterior	Likelihood	Prior	TL	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar
3530	0.660493	0	0.660493	2.46566	0.0110307	0.201073	0.312861	0.299449	0.168402	0.00718392	0.132377	0.248142	0.0177508	0.601731	0.0157619
3540	3.73105	0	3.73105	2.1586	0.296334	0.0824116	0.13491	0.0867429	0.332132	0.0674691	0.15328	0.0597278	0.0347489	0.752243	0.927242
3550	-2.1867	0	-2.1867	2.75038	0.102736	0.353855	0.243085	0.272049	0.00396696	0.024309	0.108987	0.182103	0.123368	0.585542	0.163338
3560	0.464909	0	0.464909	2.48522	0.0288263	0.039415	0.0956016	0.334233	0.43464	0.0672841	0.0626087	0.203788	0.250367	0.483236	0.667971
3570	5.89893	0	5.89893	1.94182	0.225427	0.0170723	0.433716	0.28821	0.0330403	0.00253425	0.381813	0.0527029	0.276733	0.288751	0.241304
3580	1.90524	0	1.90524	2.34119	0.116411	0.08902	0.434975	0.346289	0.0128195	0.000485995	0.337747	0.0245601	0.309601	0.328093	0.344651
3590	-1.31463	0	-1.31463	2.66317	0.0658403	0.135483	0.343716	0.320709	0.134216	3.56086e-05	0.164803	0.393467	0.204467	0.237263	0.748112
3600	-1.12444	0	-1.12444	2.64415	0.0333143	0.192106	0.180658	0.437563	0.00690534	0.149454	0.20058	0.269274	0.258794	0.271352	0.288149
3610	4.06726	0	4.06726	2.12498	0.0385151	0.113385	0.181412	0.0294635	0.00393031	0.633294	0.170043	0.203255	0.48166	0.145042	0.347139
3620	-3.21723	0	-3.21723	2.85343	0.117847	0.057708	0.369774	0.144785	0.000295035	0.309591	0.155695	0.488678	0.322147	0.0334797	0.0630837
3630	4.15526	0	4.15526	2.11618	0.128825	0.504438	0.200527	0.0728763	0.0908968	0.00243716	0.0432149	0.620402	0.331084	0.00529965	0.503721
3640	-4.87773	0	-4.87773	3.01948	0.338703	0.446179	0.0269151	0.0162561	0.17162	0.00032712	0.0427736	0.547641	0.398467	0.0111187	0.702299
3650	0.371833	0	0.371833	2.49453	0.0120529	0.440064	0.0232709	0.00242334	0.215374	0.306815	0.243004	0.469124	0.27844	0.00943236	0.31979
3660	4.70815	0	4.70815	2.06089	0.00757046	0.0117507	0.048281	0.230243	0.607638	0.094516	0.48877	0.261843	0.248814	0.000573636	0.640617
3670	5.42266	0	5.42266	1.98944	0.0345895	0.000761873	0.422756	0.0568585	0.390622	0.0944121	0.38527	0.323965	0.23399	0.0567759	0.302685
3680	0.595256	0	0.595256	2.47218	0.0526055	0.0616113	0.188068	0.350068	0.324941	0.0227064	0.359808	0.308582	0.230156	0.101454	0.989203
3690	4.30022	0	4.30022	2.10169	0.375228	0.181291	0.0179145	0.276089	0.0240989	0.125379	0.429485	0.366433	0.170084	0.0339977	0.537133
3700	4.89475	0	4.89475	2.04223	0.200717	0.0385983	0.376856	0.225547	0.0139943	0.144287	0.333935	0.366684	0.27937	0.020011	0.923384
3710	-1.10794	0	-1.10794	2.6425	0.325663	0.00991568	0.260492	0.25252	0.0526701	0.0987403	0.603894	0.254351	0.125985	0.0157695	0.439919
3720	6.69618	0	6.69618	1.86209	0.184517	0.295418	0.197217	0.0600332	0.000761188	0.262054	0.463629	0.276023	0.203409	0.0569383	0.411457
3730	7.7507	0	7.7507	1.75664	0.259192	0.136667	0.269281	0.0332782	0.0137454	0.287837	0.341659	0.201824	0.168249	0.288269	0.679557
3740	-0.462257	0	-0.462257	2.57794	0.0401315	0.0417646	0.205344	0.026	0.00232175	0.684438	0.197798	0.230361	0.0453239	0.526517	0.898054
3750	1.04381	0	1.04381	2.42733	0.0654965	0.0440499	0.123876	0.111915	0.000336403	0.654327	0.159786	0.180615	0.0866285	0.572971	0.639854
3760	1.50988	0	1.50988	2.38072	0.0134815	0.305247	0.309123	0.343665	0.00188545	0.0265984	0.228305	0.219059	0.292261	0.260374	0.829561
3770	4.31331	0	4.31331	2.10038	0.175727	0.0501117	0.122137	0.280263	0.000127517	0.371633	0.24637	0.173012	0.162241	0.418377	0.318862
3780	6.35284	0	6.35284	1.89643	0.0806464	0.0868897	0.462039	0.245002	8.89906e-05	0.125334	0.202417	0.0171476	0.452465	0.32797	0.973737
3790	-3.24266	0	-3.24266	2.85598	0.224916	0.125949	0.117332	0.114548	4.80042e-05	0.417207	0.383385	0.035283	0.199932	0.3814	0.745588
3800	-4.57013	0	-4.57013	2.98872	0.518023	0.154143	0.106846	0.0925722	3.76149e-05	0.128377	0.570843	0.00171341	0.120853	0.306591	0.272842
3810	5.53465	0	5.53465	1.97824	0.255912	0.153141	0.0364867	0.0426906	2.0888e-05	0.511749	0.175985	0.0093923	0.436828	0.377795	0.96652
3820	6.25447	0	6.25447	1.90626	0.385661	0.0463255	0.185515	0.196876	9.20851e-06	0.185613	0.265002	0.00992401	0.118002	0.607071	0.163642
3830	7.16505	0	7.16505	1.8152	0.0571159	0.24327	0.266694	0.31282	0.0649717	0.0551284	0.21574	0.22075	0.176425	0.387086	0.842473
3840	6.93952	0	6.93952	1.83776	0.0835406	0.299506	0.0915617	0.378305	0.133673	0.0134142	0.0259092	0.504347	0.190439	0.279304	0.0394062
3850	-8.19138	0	-8.19138	3.35085	0.0164039	0.00698973	0.595249	0.141182	0.209238	0.0309368	0.185463	0.188049	0.179159	0.447329	0.552036
3860	9.63445	0	9.63445	1.56826	0.00452636	0.0221021	0.458938	0.274971	0.174072	0.06539	0.230647	0.343749	0.0986163	0.326988	0.716943
3870	-8.89732	0	-8.89732	3.42144	0.0158394	0.00166498	0.129995	0.278529	0.227125	0.346847	0.404238	0.507595	0.0156319	0.0725352	0.188525
3880	2.61997	0	2.61997	2.26971	0.0477879	0.0531764	0.385861	0.0744137	0.170197	0.268564	0.218096	0.53823	0.00434163	0.239332	0.462633
3890	-2.82991	0	-2.82991	2.8147	0.208729	0.0152341	0.0724282	0.210473	0.0820506	0.411085	0.197348	0.360932	0.0334856	0.408234	0.769818
3900	-3.37285	0	-3.37285	2.86899	0.0136604	0.244504	0.173483	0.253505	0.172673	0.142174	0.200612	0.460409	0.0371025	0.301877	0.300214
3910	4.34906	0	4.34906	2.0968	0.00421914	0.00601302	0.00395221	0.181405	0.21549	0.588921	0.0743914	0.515581	0.142341	0.267687	0.0029493
3920	2.72012	0	2.72012	2.2597	0.0579607	0.276035	0.192133	0.0628295	0.330866	0.080176	0.0790812	0.586565	0.158419	0.175934	0.444973
3930	0.320288	0	0.320288	2.49968	0.0244483	0.231504	0.131218	0.0779378	0.00980651	0.525086	0.269251	0.38581	0.164727	0.180212	0.21965
3940	10.3667	0	10.3667	1.49504	0.00171935	0.263829	0.394139	0.235654	0.00229354	0.102365	0.149152	0.222588	0.374397	0.253863	0.045573
3950	3.93383	0	3.93383	2.13833	0.0509785	0.293067	0.274424	0.0873451	0.163078	0.131108	0.1239	0.37637	0.283415	0.216316	0.278989
3960	1.78373	0	1.78373	2.35334	0.118934	0.249445	0.034209	0.445172	0.139825	0.0124143	0.013992	0.5213	0.158131	0.306577	0.193056
3970	3.0573	0	3.0573	2.22598	0.107297	0.45966	0.0600344	0.204739	0.108439	0.0598296	0.0238657	0.419716	0.199102	0.357316	0.441153
3980	-0.647639	0	-0.647639	2.59647	0.130234	0.256737	0.00121658	0.304626	0.288273	0.0189144	0.140949	0.452044	0.143002	0.264005	0.687003
3990	0.553757	0	0.553757	2.47633	0.0421426	0.43809	0.0320127	0.345592	0.0521696	0.0899927	0.271378	0.364024	0.135244	0.229354	0.903761
4000	-1.58268	0	-1.58268	2.68998	0.1682	0.061558	0.0242859	0.569293	0.0219951	0.154669	0.287856	0.245827	0.110877	0.355441	0.857461
4010	-3.35147	0	-3.35147	2.86686	0.0985233	0.0243709	0.3904	0.146534	0.311101	0.0290707	0.264288	0.424058	0.125217	0.186436	0.714049
4020	-1.9967	0	-1.9967	2.73138	0.41592	0.00769621	0.0409051	0.303319	0.0476401	0.18452	0.224635	0.297926	0.23344	0.243999	0.140338
4030	9.27837	0	9.27837	1.60387	0.0200877	0.341611	0.00122228	0.278725	0.180863	0.177491	0.257165	0.249313	0.460688	0.0328349	0.18553
4040	9.89761	0	9.89761	1.54195	0.000184767	0.342448	0.00691359	0.238244	0.0867325	0.325477	0.401217	0.208264	0.27966	0.11086	0.854835
4050	10.5263	0	10.5263	1.47908	0.00120488	0.17921	0.0791354	0.378886	0.1112	0.250364	0.431238	0.134464	0.263498	0.1708	0.727587
4060	4.02509	0	4.02509	2.1292	0.268677	0.265549	0.037215	0.340599	0.0154494	0.0725108	0.121983	0.436568	0.0280793	0.41337	0.808303
4070	6.38553	0	6.38553	1.89316	0.0119043	0.36022	0.399826	0.124948	0.0142018	0.0888995	0.184977	0.695454	0.00995041	0.109619	0.842191
4080	10.9643	0	10.9643	1.43528	0.085016	0.469272	0.129558	0.0962141	0.0444189	0.17552	0.209695	0.556982	0.130799	0.102524	0.0013754
4090	-1.73153	0	-1.73153	2.70486	0.0807131	0.215094	0.0804412	0.142398	0.406149	0.0752043	0.214814	0.475039	0.225493	0.084654	0.427618
4100	-6.51424	0	-6.51424	3.18313	0.341323	0.286229	0.009511	0.0374232	0.00424335	0.32127	0.450539	0.224117	0.222345	0.102999	0.148002
4110	-2.60348	0	-2.60348	2.79206	0.11608	0.256497	0.04481	0.261771	0.00639338	0.314449	0.269315	0.456968	0.172412	0.101306	0.307257
4120	-5.87399	0	-5.87399	3.11911	0.0129996	0.0707981	0.113109	0.0457787	0.269393	0.487921	0.211174	0.429628	0.059666	0.299531	0.735496
4130	1.12777	0	1.12777	2.41893	0.0859067	0.203285	0.228256	0.0409872	0.258122	0.183443	0.312649	0.409429	0.00415768	0.273764	0.446984
4140	5.52585	0	5.52585	1.97912	0.191894	0.307795	0.0323527	0.208245	0.0403957	0.219318	0.376826	0.265366	0.0273101	0.330498	0.222492
4150	1.39268	0	1.39268	2.39244	0.102596	0.18197	0.214982	0.0388073	0.0895127	0.372132	0.0702153	0.194697	0.114439	0.620649	0.958498
4160	8.59227	0	8.59227	1.67248	0.201244	0.305779	0.00402562	0.00467028	0.0237949	0.460486	0.13955	0.421503	0.201891	0.237056	0.986372
4170	-2.37535	0	-2.37535	2.76925	0.175969	0.521195	0.000198975	0.082594	0.0381023	0.18194	0.0203109	0.294078	0.189018	0.496593	0.381236
4180	1.46232	0	1.46232	2.38548	0.16063	0.218846	0.0278831	0.0140337	0.0272706	0.551336	0.150784	0.0742656	0.288783	0.486167	0.828652
4190	7.23967	0	7.23967	1.80774	0.226989	0.0659893	0.321675	0.19288	0.146483	0.0459831	0.0694259	0.291213	0.290858	0.348504	0.772261
4200	-2.38095	0	-2.38095	2.7698	0.0186883	0.141216	0.285398	0.374302	0.109496	0.0708997	0.107572	0.24271	0.205025	0.444693	0.196763
4210	-3.37996	0	-3.37996	2.86971	0.271856	0.212471	0.230675	0.0284556	0.115559	0.140983	0.483265	0.157018	0.126452	0.233265	0.388898
4220	1.31614	0	1.31614	2.4001	0.102969	0.248092	0.248519	0.198505	0.0865944	0.115321	0.317172	0.264537	0.069405	0.348886	0.280311
4230	7.62682	0	7.62682	1.76903	0.0501222	0.351323	0.137573	0.230949	0.229572	0.000459842	0.288927	0.11747	0.139598	0.454005	0.536594
4240	3.13335	0	3.13335	2.21837	0.476811	0.0447143	0.0923812	0.0699305	0.316115	4.75394e-05	0.135225	0.20998	0.186205	0.46859	0.403929
4250	4.12915	0	4.12915	2.11879	0.0679355	0.0168571	0.0673815	0.214071	0.206152	0.427602	0.272224	0.213449	0.15041	0.363917	0.693135
4260	-0.01213	0	-0.01213	2.53292	0.024731	0.0323891	0.0399152	0.365719	0.332905	0.204341	0.170383	0.159293	0.0599421	0.610382	0.75269
4270	1.53265	0	1.53265	2.37844	0.0998331	0.048131	0.603795	0.0983958	0.0987735	0.0510715	0.0825078	0.358131	0.0557041	0.503657	0.600922
4280	0.856715	0	0.856715	2.44604	0.172376	0.00105801	0.0528141	0.299448	0.123145	0.351158	0.2009	0.236853	0.289727	0.27252	0.135721
4290	-2.99106	0	-2.99106	2.83082	0.00162394	0.000477113	0.432406	0.0527561	0.0203858	0.492351	0.100296	0.23904	0.206581	0.454083	0.666798
4300	-0.197577	0	-0.197577	2.55147	0.136032	0.000133312	0.169924	0.110124	0.552673	0.0311145	0.171337	0.232344	0.414559	0.18176	0.0044671
4310	-1.46354	0	-1.46354	2.67806	0.0100133	0.127101	0.0924371	0.378159	0.104698	0.287592	0.248525	0.210886	0.419726	0.120863	0.918981
4320	-2.67637	0	-2.67637	2.79935	0.0525071	0.295555	0.123519	0.125735	0.03655	0.366135	0.171586	0.385078	0.289982	0.153354	0.576051
4330	3.01421	0	3.01421	2.23029	0.0581317	0.182246	0.268228	0.19846	0.201414	0.0915198	0.062284	0.373649	0.176104	0.387962	0.585208
4340	14.4855	0	14.4855	1.08316	0.143837	0.131138	0.204425	0.222786	0.0990778	0.198737	0.0212306	0.353341	0.25561	0.369818	0.800959
4350	8.37735	0	8.37735	1.69397	0.133136	0.00346779	0.305321	0.0238567	0.228167	0.306052	0.0971367	0.100718	0.588046	0.214099	0.564278
4360	-5.93178	0	-5.93178	3.12489	0.331829	0.0348799	0.350811	0.106487	0.0517715	0.124221	0.174269	0.271522	0.28037	0.273839	0.895115
4370	-2.75012	0	-2.75012	2.80672	0.187117	0.103178	0.495258	0.0292686	0.042346	0.142833	0.3046	0.15386	0.197208	0.344332	0.0312768
4380	0.824987	0	0.824987	2.44921	0.519397	0.000679736	0.0534987	0.137952	0.0935968	0.194876	0.241042	0.219568	0.196128	0.343263	0.400296
4390	7.58294	0	7.58294	1.77342	0.00838183	0.0043859	0.143075	0.00585638	0.204229	0.634073	0.176694	0.401437	0.281377	0.140491	0.087933
4400	7.03354	0	7.03354	1.82836	0.000990155	0.041657	0.0323988	0.102146	0.684052	0.138756	0.0547375	0.499977	0.292663	0.152622	0.522589
4410	5.02795	0	5.02795	2.02891	0.000125995	0.275262	0.169939	0.375855	0.094497	0.084321	0.117339	0.253221	0.497687	0.131753	0.486566
4420	5.93153	0	5.93153	1.93856	0.00233892	0.203179	0.0172886	0.273582	0.220368	0.283243	0.26247	0.131668	0.111442	0.49442	0.0823998
4430	4.34491	0	4.34491	2.09722	0.000186928	0.27407	0.298856	0.0174965	0.0236736	0.385717	0.336385	0.176308	0.0655724	0.421735	0.201604
4440	3.2842	0	3.2842	2.20329	0.278695	0.0730848	0.233796	0.158517	0.0102489	0.245659	0.480282	0.292919	0.0567786	0.17002	0.229022
4450	7.336	0	7.336	1.79811	0.0578782	0.153358	0.232727	0.106003	0.163453	0.286581	0.395916	0.199663	0.284441	0.119981	0.972216
4460	5.55175	0	5.55175	1.97653	0.219057	0.369047	0.0696858	0.0462569	0.183984	0.111969	0.192866	0.38218	0.251146	0.173809	0.771466
4470	5.26689	0	5.26689	2.00502	0.128019	0.639007	0.0230286	0.0636399	0.0191805	0.127124	0.286864	0.549997	0.15144	0.0116996	0.883301
4480	-1.93905	0	-1.93905	2.72562	0.233288	0.0872235	0.0936297	0.432673	0.0063187	0.146868	0.390284	0.471068	0.129757	0.00889191	0.758763
4490	-5.91626	0	-5.91626	3.12334	0.0193815	0.258752	0.329933	0.151723	0.000725304	0.239485	0.279191	0.146927	0.391413	0.182469	0.211119
4500	-1.9881	0	-1.9881	2.73052	0.00575046	0.19643	0.215676	0.421675	0.147527	0.0129404	0.255828	0.23242	0.232987	0.278765	0.918434
4510	-8.43771	0	-8.43771	3.37548	0.298898	0.205114	0.263466	0.15564	0.029647	0.0472349	0.40337	0.289107	0.0466698	0.260853	0.993209
4520	2.43267	0	2.43267	2.28844	0.114026	0.048738	0.466797	0.190096	0.00186705	0.178477	0.446281	0.48117	0.00912015	0.0634284	0.739178
4530	7.46455	0	7.46455	1.78526	0.0274377	0.0230438	0.453888	0.226653	0.151575	0.117402	0.524679	0.274879	0.0320925	0.16835	0.689342
4540	0.397552	0	0.397552	2.49195	0.299081	0.158301	0.0443311	0.129874	0.156558	0.211856	0.203838	0.299973	0.427767	0.0684226	0.582016
4550	9.0968	0	9.0968	1.62203	0.280976	0.100914	0.188492	0.252597	0.0925824	0.0844386	0.156927	0.312026	0.30367	0.227377	0.389416
4560	3.93245	0	3.93245	2.13846	0.100887	0.464398	0.249034	0.0156811	0.125714	0.0442853	0.326039	0.247638	0.35891	0.0674126	0.486023
4570	-3.21082	0	-3.21082	2.85279	0.00105336	0.0243739	0.317783	0.0312963	0.204377	0.421117	0.370284	0.216458	0.346051	0.0672068	0.592586
4580	-2.89388	0	-2.89388	2.8211	0.00154355	0.171976	0.495318	0.0613955	0.00859235	0.261175	0.459308	0.338281	0.138585	0.0638258	0.59483
4590	5.56596	0	5.56596	1.97511	0.298353	0.00623407	0.175272	0.507715	0.00216249	0.0102624	0.554593	0.149957	0.241554	0.0538963	0.795928
4600	3.84656	0	3.84656	2.14705	0.377293	0.0798451	0.107429	0.0808977	0.000283825	0.354252	0.509471	0.299101	0.0957501	0.0956773	0.494261
4610	4.03912	0	4.03912	2.1278	0.227686	0.0502492	0.261183	0.135647	0.00725903	0.317976	0.408094	0.182972	0.0443621	0.364572	0.0985711
4620	0.653083	0	0.653083	2.4664	0.388518	0.0638858	0.148601	0.082109	0.000210201	0.316675	0.249825	0.338362	0.23365	0.178163	0.427371
4630	1.48732	0	1.48732	2.38298	0.101312	0.0753025	0.32558	0.338973	0.00864594	0.150187	0.161096	0.495711	0.208532	0.134661	0.27982
4640	6.83249	0	6.83249	1.84846	0.0591924	0.260606	0.0163201	0.0212057	0.331123	0.311553	0.218278	0.271466	0.474619	0.035637	0.226647
4650	3.10627	0	3.10627	2.22108	0.0522704	0.504277	0.0306195	0.151368	0.226903	0.0345624	0.221829	0.182529	0.570124	0.025518	0.37245
4660	-0.168451	0	-0.168451	2.54855	0.0576137	0.190853	0.192526	0.221537	0.147404	0.190068	0.121522	0.0709986	0.56908	0.2384	0.854876
4670	3.67767	0	3.67767	2.16394	0.000237499	0.120428	0.393482	0.0221567	0.185293	0.278402	0.14773	0.0782597	0.588741	0.185269	0.814203
4680	-3.13481	0	-3.13481	2.84519	9.12575e-05	0.274461	0.160313	0.251735	0.193183	0.120216	0.0807759	0.0665314	0.395814	0.456879	0.475488
4690	1.22004	0	1.22004	2.40971	3.41513e-05	0.0684414	0.167273	0.100051	0.496187	0.168013	0.171211	0.0945047	0.138077	0.596207	0.165647
4700	8.42936	0	8.42936	1.68877	6.42151e-06	0.337267	0.299294	0.00558881	0.202631	0.155213	0.0816147	0.00500036	0.380215	0.53317	0.645583
4710	3.51476	0	3.51476	2.18023	0.31224	0.280076	0.188932	0.0149661	0.0280394	0.175747	0.16748	0.00199746	0.45979	0.370732	0.69085
4720	5.75968	0	5.75968	1.95574	0.184984	0.0611523	0.439733	0.0043931	0.0637685	0.245968	0.125298	0.0323259	0.456526	0.38585	0.585072
4730	-3.20339	0	-3.20339	2.85205	0.0762761	0.0049123	0.29353	0.120321	0.00935466	0.495606	0.128942	0.0622398	0.633502	0.175316	0.688594
4740	2.57424	0	2.57424	2.27429	0.383418	0.0144101	0.172792	0.214304	0.0586606	0.156415	0.109749	0.336239	0.446875	0.107138	0.241886
4750	8.90468	0	8.90468	1.64124	0.29049	0.00891251	0.372649	0.110353	0.0675368	0.150058	0.0910083	0.192968	0.408981	0.307043	0.951482
4760	4.06413	0	4.06413	2.1253	0.0911597	0.0354839	0.00311154	0.316263	0.251699	0.302283	0.160846	0.0608272	0.600884	0.177443	0.0573998
4770	-3.57072	0	-3.57072	2.88878	0.113445	0.281835	0.166014	0.264597	0.106925	0.067184	0.104474	0.0446335	0.457264	0.393628	0.175439
4780	-0.942098	0	-0.942098	2.62592	0.0590783	0.0127146	0.447877	0.0616782	0.123071	0.29558	0.200923	0.167625	0.295634	0.335819	0.388375
4790	1.79357	0	1.79357	2.35235	0.0752661	0.29271	0.125127	0.0935519	0.0989353	0.31441	0.289325	0.160186	0.108887	0.441602	0.251198
4800	6.36581	0	6.36581	1.89513	0.111853	0.596384	0.0138675	0.101477	0.166088	0.0103296	0.454872	0.0859573	0.11873	0.340441	0.120083
4810	10.5291	0	10.5291	1.4788	0.273127	0.101586	0.0996615	0.147809	0.370195	0.00762191	0.262887	0.138201	0.230296	0.368617	0.09739
4820	2.42453	0	2.42453	2.28926	0.282503	0.15294	0.14062	0.177125	0.135663	0.11115	0.194033	0.289861	0.317518	0.198588	0.791865
4830	-0.445402	0	-0.445402	2.57625	0.188936	0.10325	0.100348	0.447247	0.0255583	0.13466	0.198646	0.203912	0.25928	0.338162	0.544068
4840	2.97608	0	2.97608	2.2341	0.0952478	0.171312	0.122406	0.289568	0.000752209	0.320714	0.157362	0.265259	0.314551	0.262829	0.281197
4850	-18.1847	0	-18.1847	4.35018	0.0254131	0.111838	0.486208	0.252653	9.09212e-05	0.123797	0.250767	0.435189	0.18365	0.130393	0.486174
4860	0.717119	0	0.717119	2.46	0.0118082	0.0148936	0.410646	0.0868577	0.161485	0.31431	0.264743	0.434786	0.252239	0.0482325	0.255668
4870	-4.62277	0	-4.62277	2.99399	0.031307	0.0055036	0.214267	0.208905	0.42915	0.110868	0.357691	0.234836	0.223065	0.184408	0.756899
4880	-2.58459	0	-2.58459	2.79017	0.0452948	0.00192202	0.136224	0.0468163	0.0662753	0.703467	0.302232	0.34282	0.198666	0.156282	0.0953715
4890	-9.01258	0	-9.01258	3.43297	0.5322	0.177815	0.00689927	0.00619693	0.116565	0.160324	0.335505	0.167447	0.376634	0.120414	0.403157
4900	5.87239	0	5.87239	1.94447	0.0866005	0.345742	0.0931135	0.00107081	0.203861	0.269613	0.536993	0.143369	0.22983	0.0898089	0.443502
4910	6.3306	0	6.3306	1.89865	0.0227771	0.342339	0.56067	0.0469429	0.017994	0.00927722	0.511311	0.0457639	0.033967	0.408958	0.669085
4920	6.34605	0	6.34605	1.8971	0.0450171	0.35229	0.500368	0.00817983	0.0867075	0.0074371	0.336437	0.0208654	0.168603	0.474095	0.700153
4930	2.0952	0	2.0952	2.32219	0.000936553	0.238702	0.221406	0.0742694	0.116415	0.348271	0.198019	0.0597661	0.21497	0.527245	0.830935
4940	2.27892	0	2.27892	2.30382	0.000664433	0.211152	0.00841091	0.284079	0.00678309	0.488911	0.159712	0.0218474	0.381857	0.436583	0.507279
4950	6.93768	0	6.93768	1.83794	0.147642	0.110523	0.476054	0.180899	0.0537753	0.0311067	0.237104	0.110149	0.324014	0.328733	0.992543
4960	6.50815	0	6.50815	1.88089	0.069733	0.172869	0.0715535	0.0900288	0.531212	0.0646033	0.158028	0.103352	0.232285	0.506335	0.696531
4970	2.41536	0	2.41536	2.29017	0.341111	0.126734	0.168811	0.163161	0.152778	0.047406	0.089169	0.137764	0.452241	0.320827	0.33248
4980	4.9554	0	4.9554	2.03617	0.142055	0.318108	0.137459	0.0222749	0.0212492	0.358854	0.216599	0.0990878	0.358546	0.325767	0.0925967
4990	-2.28073	0	-2.28073	2.75978	0.0710248	0.0229181	0.0600934	0.284563	0.490127	0.0712744	0.23866	0.281833	0.315425	0.164082	0.492574
5000	-3.45233	0	-3.45233	2.87694	0.0751858	0.0820016	0.215899	0.0216906	0.596999	0.00822452	0.273674	0.241846	0.223693	0.260787	0.399354
5010	2.03418	0	2.03418	2.32829	0.425739	0.0039319	0.131844	0.368728	0.0694077	0.000349596	0.120711	0.274138	0.457983	0.147168	0.718832
5020	5.67114	0	5.67114	1.9646	0.272036	0.0112274	0.159583	0.417605	0.075173	0.0643751	0.312405	0.237623	0.342255	0.107717	0.643958
5030	5.42279	0	5.42279	1.98943	0.0323003	0.00439929	0.115904	0.374017	0.398961	0.0744183	0.416973	0.292078	0.181175	0.109774	0.753324
5040	8.06044	0	8.06044	1.72567	0.182229	0.0771883	0.179694	0.38843	0.0847351	0.087724	0.339474	0.32803	0.29481	0.0376861	0.692148
5050	-0.948728	0	-0.948728	2.62658	0.0702535	0.0708304	0.729322	0.0128053	0.0570855	0.0597036	0.448161	0.154951	0.330301	0.0665868	0.0394397
5060	5.76844	0	5.76844	1.95487	0.0867437	0.121322	0.404977	0.00176427	0.252371	0.132822	0.577858	0.0699506	0.207426	0.144765	0.461078
5070	5.41183	0	5.41183	1.99053	0.134	0.048213	0.262541	0.0318274	0.140947	0.382471	0.210911	0.334293	0.167133	0.287664	0.78774
5080	6.56436	0	6.56436	1.87527	0.189826	0.275672	0.415885	0.00666286	0.0310716	0.0808827	0.0631423	0.45564	0.357115	0.124103	0.795391
5090	6.8709	0	6.8709	1.84462	0.504897	0.259047	0.129012	0.0036873	0.0108944	0.0924626	0.0324195	0.272081	0.549383	0.146117	0.470487
5100	1.0674	0	1.0674	2.42497	0.160285	0.375547	0.154288	0.0414886	0.189077	0.0793147	0.286604	0.374913	0.173665	0.164818	0.554186
5110	3.68281	0	3.68281	2.16343	0.257804	0.208968	0.120734	0.201501	0.201963	0.00903137	0.0909347	0.31134	0.391359	0.206366	0.106823
5120	0.0134774	0	0.0134774	2.53036	0.402805	0.014781	0.0881441	0.20865	0.280462	0.00515744	0.25238	0.273299	0.312511	0.161809	0.27958
5130	7.7132	0	7.7132	1.76039	0.0509738	0.124833	0.351144	0.220022	0.100742	0.152285	0.154143	0.207214	0.327576	0.311067	0.866175
5140	-3.762	0	-3.762	2.90791	0.389106	0.000726999	0.463739	0.115318	0.00313984	0.0279709	0.0251222	0.277941	0.301905	0.395032	0.856141
5150	-1.02298	0	-1.02298	2.63401	0.13242	8.4533e-05	0.575423	0.191051	0.000877191	0.100144	0.405305	0.23077	0.192599	0.171327	0.219006
5160	-3.34162	0	-3.34162	2.86587	0.0163495	0.440896	0.0227574	0.227891	0.00219037	0.289916	0.443623	0.149766	0.130754	0.275858	0.311757
5170	5.27932	0	5.27932	2.00378	0.00684323	0.0348257	0.0225822	0.45666	0.0347987	0.44429	0.462808	0.250037	0.0342129	0.252942	0.157584
5180	-0.211555	0	-0.211555	2.55287	0.000559247	0.00357339	0.291575	0.104295	0.0606231	0.539374	0.341131	0.225267	0.115043	0.318559	0.0298488
5190	0.0827381	0	0.0827381	2.52344	0.000317819	0.0148169	0.349078	0.216318	0.18644	0.233029	0.143565	0.242908	0.323027	0.2905	0.174612
5200	1.97428	0	1.97428	2.33428	0.000193427	0.244502	0.176949	0.0904767	0.370792	0.117088	0.131148	0.219411	0.343272	0.30617	0.662009
5210	5.05168	0	5.05168	2.02654	0.238008	0.247476	0.364108	0.121283	0.0171662	0.011959	0.260373	0.182156	0.086286	0.471185	0.400088
5220	6.01952	0	6.01952	1.92976	0.0479484	0.224722	0.357006	0.0740818	0.23455	0.061692	0.245988	0.0361367	0.0662774	0.651598	0.0115946
5230	-4.22489	0	-4.22489	2.9542	0.331258	0.196481	0.125589	0.319076	0.0157702	0.0118255	0.370712	0.0650299	0.114769	0.449489	0.532413
5240	2.59257	0	2.59257	2.27245	0.310139	0.0322481	0.00355379	0.29986	0.118754	0.235446	0.380243	0.155713	0.0664282	0.397616	0.130737
5250	-3.66062	0	-3.66062	2.89777	0.367101	0.348447	0.000482502	0.147681	0.0471315	0.0891569	0.431039	0.175991	0.215147	0.177823	0.620416
5260	-0.809166	0	-0.809166	2.61263	0.191502	0.242624	0.0461177	0.0197804	0.38869	0.111287	0.0928793	0.303821	0.328477	0.274822	0.944708
5270	1.38095	0	1.38095	2.39361	0.311729	0.0318997	0.197317	0.0673859	0.122286	0.269382	0.0388045	0.347367	0.314916	0.298912	0.621464
5280	-12.8413	0	-12.8413	3.81584	0.0990446	0.0318605	0.0165277	0.322762	0.281936	0.24787	0.000711971	0.119911	0.216903	0.662475	0.744766
