Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
3540	-3.41559	0	-3.41559	0.449013	0.00409446	0.000132875	0.0244056	0.368218	0.154136	0.338074	0.249563	0.0254114	0.386951	0.441847	2.87327
3550	3.57995	0	3.57995	0.184587	0.113225	0.148816	0.200324	0.227229	0.125819	0.163963	0.185097	0.0197615	0.631178	0.394745	2.17372
3560	-2.25187	0	-2.25187	0.0782121	0.122147	0.0749672	0.345012	0.100088	0.279574	0.329567	0.0858616	0.180442	0.40413	0.403657	2.7569
3570	2.73092	0	2.73092	0.266	0.485252	0.00620221	0.0297951	0.120759	0.0919916	0.289148	0.180133	0.111166	0.419553	0.735677	2.25862
3580	7.61265	0	7.61265	0.149944	0.164017	0.0897525	0.0240078	0.432292	0.139987	0.118261	0.182825	0.298929	0.399985	0.348631	1.77044
3590	-6.62173	0	-6.62173	0.0514698	0.183892	0.137996	0.304432	0.0704824	0.251728	0.261046	0.296143	0.192914	0.249897	0.996292	3.19388
3600	0.146925	0	0.146925	0.000515761	0.0842715	0.0415796	0.180957	0.317819	0.374858	0.427962	0.356112	0.177848	0.0380776	0.364108	2.51702
3610	-0.0393157	0	-0.0393157	0.0293962	0.0992758	0.270281	0.0743881	0.369285	0.157373	0.41879	0.343733	0.20025	0.0372272	0.498607	2.53564
3620	2.08741	0	2.08741	0.251464	0.054215	0.137808	0.107152	0.178539	0.270823	0.617013	0.240888	0.111717	0.0303811	0.624198	2.32297
3630	4.2678	0	4.2678	0.421875	0.259167	0.0936508	0.0321618	0.140871	0.0522745	0.532701	0.307723	0.122311	0.0372647	0.633853	2.10493
3640	-2.09026	0	-2.09026	0.024976	0.10768	0.0107238	0.706682	0.0652444	0.0846933	0.37912	0.412265	0.102696	0.105919	0.0656135	2.74074
3650	-2.2153	0	-2.2153	0.069579	0.187281	0.000827035	0.380285	0.0240011	0.338028	0.1136	0.394542	0.40367	0.0881879	0.435158	2.75324
3660	6.86711	0	6.86711	0.300655	0.217701	4.92283e-05	0.208189	0.184926	0.0884796	0.266517	0.0138368	0.532457	0.187189	0.528997	1.845
3670	1.59283	0	1.59283	0.119505	0.443324	0.0145057	0.0184626	0.311497	0.0927066	0.382454	0.0205165	0.570969	0.0260602	0.327778	2.37243
3680	9.79992	0	9.79992	0.147356	0.148797	0.188485	0.283693	0.00663022	0.225038	0.250067	0.0090218	0.735558	0.00535329	0.940681	1.55172
3690	-4.7041	0	-4.7041	0.221434	0.0632513	0.554482	0.051018	0.0693827	0.0404323	0.3218	0.0426612	0.634902	0.000637055	0.0133452	3.00212
3700	3.55498	0	3.55498	0.0248876	0.0684382	0.28497	0.294405	0.0333902	0.29391	0.243849	0.113336	0.634696	0.0081182	0.288314	2.17621
3710	4.69078	0	4.69078	0.1144	0.360487	0.0236371	0.200872	0.136028	0.164576	0.395552	0.0973029	0.49806	0.00908444	0.19761	2.06263
3720	-10.083	0	-10.083	0.402695	0.0556224	0.273551	0.00312457	0.00794947	0.257058	0.295494	0.2546	0.42913	0.0207755	0.274488	3.54001
3730	7.91779	0	7.91779	0.419676	0.0100475	0.137311	0.150557	0.259328	0.0230805	0.398749	0.219232	0.231018	0.151001	0.73674	1.73993
3740	8.52128	0	8.52128	0.158622	0.349184	0.126932	0.160303	0.191023	0.0139356	0.462443	0.116692	0.253326	0.167538	0.931448	1.67958
3750	2.45033	0	2.45033	0.107121	0.0904443	0.062468	0.37937	0.0567645	0.303832	0.303658	0.0982004	0.274382	0.323759	0.518486	2.28668
3760	3.46269	0	3.46269	0.0361628	0.221843	0.00356234	0.279555	0.40628	0.052597	0.360411	0.170896	0.266406	0.202287	0.186791	2.18544
3770	3.2876	0	3.2876	0.60253	0.123812	0.0164136	0.152253	0.0765893	0.0284026	0.207946	0.224502	0.316785	0.250766	0.391685	2.20295
3780	-9.02328	0	-9.02328	0.152176	0.214642	0.336504	0.237638	0.0397319	0.0193081	0.0915872	0.309599	0.142586	0.456228	0.296377	3.43404
3790	4.21465	0	4.21465	0.317934	0.172001	0.216874	0.204085	0.0533128	0.0357931	0.167311	0.190623	0.164761	0.477305	0.28267	2.11024
3800	0.539234	0	0.539234	0.391038	0.137847	0.161507	0.136295	0.0392412	0.13407	0.215703	0.0291433	0.250762	0.504391	0.536677	2.47779
3810	-4.17624	0	-4.17624	0.147281	0.108996	0.115137	0.0729971	0.44225	0.113338	0.200663	0.227401	0.255453	0.316484	0.554838	2.94933
3820	1.84555	0	1.84555	0.32541	0.199713	0.203882	0.147907	0.0747386	0.0483499	0.303886	0.217742	0.26639	0.211981	0.444957	2.34715
3830	2.59169	0	2.59169	0.198281	0.225549	0.239263	0.0325126	0.0345325	0.269861	0.321465	0.18262	0.195357	0.300558	0.589737	2.27254
3840	-6.09708	0	-6.09708	8.63812e-05	0.093728	0.257048	0.0543831	0.244211	0.350544	0.319204	0.0760411	0.411747	0.193008	0.249705	3.14142
3850	2.57987	0	2.57987	3.87903e-05	0.235502	0.0761747	0.0238626	0.307077	0.357345	0.356713	0.0290082	0.44421	0.170069	0.643279	2.27372
3860	-6.59636	0	-6.59636	0.00761384	0.439506	0.0703479	0.152687	0.217246	0.112599	0.110914	0.179847	0.461158	0.248081	0.317339	3.19135
3870	-4.83608	0	-4.83608	0.184204	0.0330173	0.0744077	0.0670733	0.151568	0.48973	0.169929	0.134771	0.543395	0.151905	0.458852	3.01532
3880	0.864079	0	0.864079	0.169013	0.087059	0.0411198	0.311952	0.290814	0.100042	0.120128	0.121767	0.449964	0.308142	0.439187	2.4453
3890	-0.087563	0	-0.087563	0.454761	0.282765	0.00384158	0.0623847	0.025944	0.170304	0.144193	0.129269	0.400093	0.326445	0.376267	2.54047
3900	6.24859	0	6.24859	0.31543	0.0684962	0.017727	0.396353	0.0424923	0.159501	0.229147	0.108049	0.150329	0.512475	0.137856	1.90685
3910	5.78559	0	5.78559	0.194627	0.0204223	0.0145573	0.438837	0.0203158	0.31124	0.513933	0.113774	0.292643	0.0796499	0.664368	1.95315
3920	-0.286237	0	-0.286237	0.0799666	0.0103883	0.537378	0.0943538	0.223287	0.0546265	0.224207	0.30745	0.41763	0.0507131	0.906091	2.56033
3930	7.28869	0	7.28869	0.22944	0.05256	0.0502198	0.0820875	0.143449	0.442244	0.463988	0.20285	0.322545	0.010617	0.998054	1.80284
3940	9.59017	0	9.59017	0.117459	0.256458	0.0295879	0.00887937	0.341304	0.246312	0.442735	0.321568	0.221954	0.0137424	0.498155	1.57269
3950	4.50745	0	4.50745	0.0440509	0.482558	0.0527919	0.00316514	0.00519593	0.412238	0.173009	0.230044	0.468612	0.128334	0.0688277	2.08097
3960	3.72612	0	3.72612	0.0976106	0.0634489	0.0381809	0.316114	0.371151	0.113494	0.378044	0.289685	0.181207	0.151065	0.311828	2.1591
3970	-5.07078	0	-5.07078	0.0205745	0.0837037	0.125599	0.359177	0.278034	0.132911	0.371377	0.0717037	0.311443	0.245476	0.672425	3.03879
3980	3.88159	0	3.88159	0.109359	0.0927328	0.235331	0.056081	0.137781	0.368716	0.338813	0.203464	0.308348	0.149376	0.296299	2.14355
3990	-0.743179	0	-0.743179	0.0243846	0.0701027	0.456194	0.0589848	0.189476	0.200858	0.375863	0.171612	0.181162	0.271363	0.859226	2.60603
4000	-7.76285	0	-7.76285	0.117556	0.355407	0.0255056	0.18756	0.159204	0.154767	0.250928	0.288629	0.333593	0.12685	0.00841005	3.30799
4010	1.16654	0	1.16654	0.178917	0.199373	0.0100178	0.0228561	0.308218	0.280619	0.348805	0.264963	0.343038	0.0431941	0.938898	2.41506
4020	3.10683	0	3.10683	0.224732	0.105852	0.00278753	0.135928	0.162768	0.367933	0.300399	0.40304	0.208577	0.0879839	0.655477	2.22103
4030	4.83179	0	4.83179	0.242498	0.0456967	0.000150998	0.356693	0.239816	0.115145	0.295694	0.499332	0.153156	0.0518182	0.170488	2.04853
4040	-0.31487	0	-0.31487	0.313059	0.321258	0.0053334	0.0169523	0.296986	0.0464114	0.423279	0.376624	0.19222	0.00787672	0.40119	2.5632
4050	2.57773	0	2.57773	0.344755	0.118826	0.158595	0.298367	0.0709486	0.00850845	0.366836	0.366971	0.234589	0.0316041	0.471234	2.27394
4060	-1.37583	0	-1.37583	0.279571	0.393225	0.142632	0.0212889	0.0377771	0.125506	0.233672	0.394992	0.307824	0.0635122	0.56078	2.66929
4070	8.44403	0	8.44403	0.00869502	0.387808	0.0970717	0.244122	0.150447	0.111856	0.265999	0.38328	0.23604	0.114681	0.34731	1.68731
4080	8.3006	0	8.3006	0.0469065	0.154952	0.309974	0.294633	0.106139	0.0873948	0.150284	0.518971	0.218201	0.112544	0.581112	1.70165
4090	-3.95862	0	-3.95862	0.0912081	0.0198392	0.309471	0.400138	0.176555	0.00278962	0.286153	0.494658	0.0747556	0.144433	0.704495	2.92757
4100	-1.38812	0	-1.38812	0.238841	0.211424	0.301053	0.0245776	0.22348	0.000624052	0.119547	0.333421	0.111836	0.435196	0.987048	2.67052
4110	-5.12466	0	-5.12466	0.120834	0.136733	0.000359477	0.468594	0.271152	0.00232764	0.0246375	0.253384	0.358044	0.363935	0.908279	3.04418
4120	0.446349	0	0.446349	0.0467832	0.0685842	0.0601495	0.394299	0.280993	0.149191	0.044437	0.550572	0.166139	0.238853	0.572949	2.48707
4130	4.43876	0	4.43876	0.0230954	0.297339	0.0431287	0.285566	0.03195	0.31892	0.097863	0.59806	0.0690704	0.235006	0.182237	2.08783
4140	7.22065	0	7.22065	0.0332175	0.0936959	0.253535	0.233441	0.214032	0.172079	0.0906057	0.600698	0.0745889	0.234107	0.89204	1.80964
4150	1.5473	0	1.5473	0.144147	0.0794502	0.270547	0.266184	0.149048	0.0906239	0.352982	0.33457	0.140345	0.172103	0.246929	2.37698
4160	0.588312	0	0.588312	0.216459	0.0572255	0.18876	0.115159	0.260981	0.161415	0.241154	0.364499	0.145546	0.248801	0.456928	2.47288
4170	5.88323	0	5.88323	0.0530424	0.0145062	0.211546	0.160444	0.00604117	0.55442	0.0699761	0.335671	0.226601	0.367752	0.931591	1.94339
4180	0.0614758	0	0.0614758	0.237906	0.000308584	0.0459704	0.443139	0.0743715	0.198305	0.0542467	0.352583	0.208743	0.384428	0.28317	2.52556
4190	-0.819674	0	-0.819674	0.139172	0.000204431	0.16691	0.35921	0.10577	0.228732	0.104231	0.401495	0.214218	0.280056	0.619011	2.61368
4200	10.0141	0	10.0141	0.398362	6.54566e-05	0.215217	0.137177	0.0348783	0.2143	0.121989	0.265736	0.207468	0.404807	0.845613	1.5303
4210	1.82584	0	1.82584	0.223131	0.05273	0.200526	0.220931	0.0599899	0.242691	0.385915	0.19408	0.140862	0.279142	0.473826	2.34913
4220	4.21016	0	4.21016	0.137731	0.236603	0.00136655	0.0527747	0.315508	0.256016	0.199801	0.448991	0.184171	0.167037	0.741853	2.11069
4230	-0.39423	0	-0.39423	0.0340426	0.296929	0.0232088	0.210861	0.32917	0.105788	0.0392788	0.554425	0.24301	0.163286	0.065279	2.57113
4240	1.7898	0	1.7898	0.0275466	0.0889909	0.072156	0.364517	0.390087	0.0567026	0.0861261	0.509538	0.186212	0.218124	0.685925	2.35273
4250	5.81627	0	5.81627	0.212339	0.255868	0.0925858	0.0823281	0.213959	0.14292	0.202097	0.3299	0.276033	0.19197	0.686432	1.95008
4260	2.38106	0	2.38106	0.0721855	0.0405327	0.281373	0.0613414	0.375579	0.168988	0.0860758	0.169029	0.629937	0.114958	0.847041	2.2936
4270	-8.82233	0	-8.82233	0.0356685	0.14559	0.0534684	0.552645	0.0940756	0.118552	0.0501463	0.228529	0.577988	0.143337	0.977887	3.41394
4280	-2.72839	0	-2.72839	0.0195712	0.431649	0.0784556	0.0927929	0.210236	0.167296	0.222088	0.136519	0.568682	0.0727116	0.877374	2.80455
4290	-4.87428	0	-4.87428	0.0182356	0.258873	0.068103	0.00441525	0.0298285	0.620545	0.173294	0.267846	0.507504	0.0513566	0.299543	3.01914
4300	1.92594	0	1.92594	0.0270111	0.0824515	0.0120186	0.244856	0.308377	0.325286	0.169416	0.299555	0.50438	0.026648	0.301264	2.33912
4310	0.799591	0	0.799591	0.12323	0.222554	0.268932	0.31337	0.0692041	0.00270912	0.0886637	0.217787	0.67922	0.0143289	0.72991	2.45175
4320	2.51075	0	2.51075	0.163032	0.349729	0.303023	0.0138589	0.169314	0.00104314	0.0504669	0.416873	0.360932	0.171728	0.846336	2.28063
4330	5.29476	0	5.29476	0.351441	0.0835319	0.0868833	0.362171	0.112988	0.00298532	0.221143	0.0218319	0.210526	0.5465	0.231899	2.00223
4340	-3.85079	0	-3.85079	0.031778	0.2071	0.0687446	0.188306	0.0419793	0.462092	0.20469	0.0643017	0.117318	0.61369	0.00828402	2.91679
4350	-1.48637	0	-1.48637	0.559728	0.172045	0.100116	0.100177	0.0138486	0.0540848	0.111811	0.105768	0.28571	0.496711	0.453101	2.68035
4360	6.60146	0	6.60146	0.0210401	0.0536656	0.0670904	0.0515711	0.515257	0.291376	0.253592	0.125064	0.31994	0.301405	0.935519	1.87156
4370	2.70713	0	2.70713	0.120983	0.40591	0.0993185	0.051589	0.0340298	0.28817	0.380894	0.118861	0.268348	0.231897	0.111813	2.261
4380	0.088912	0	0.088912	0.143458	0.431704	0.00946783	0.19061	0.0151126	0.209647	0.455437	0.135089	0.227893	0.181582	0.0985207	2.52282
4390	6.45125	0	6.45125	0.143865	0.299052	0.00673515	0.0711027	0.159306	0.31994	0.523659	0.0894387	0.173243	0.21366	0.769572	1.88658
4400	4.08782	0	4.08782	0.0743113	0.145628	0.00046713	0.398768	0.277719	0.103106	0.537958	0.144803	0.209959	0.10728	0.902425	2.12293
4410	6.90253	0	6.90253	0.0392286	0.00727609	0.0717633	0.39394	0.318192	0.169601	0.541223	0.204922	0.20597	0.0478855	0.942281	1.84146
4420	2.07664	0	2.07664	0.149395	0.00041937	0.0429613	0.665181	0.131259	0.0107839	0.325012	0.308744	0.272868	0.0933754	0.0770337	2.32405
4430	-9.09077	0	-9.09077	0.0651411	0.192888	0.581412	0.00137177	0.074309	0.0848788	0.295221	0.329256	0.159553	0.21597	0.678096	3.44079
4440	-4.39044	0	-4.39044	6.43626e-05	0.249109	0.19987	0.000134227	0.3975	0.153323	0.0933848	0.495393	0.235529	0.175694	0.57466	2.97075
4450	7.26892	0	7.26892	0.0156446	0.024259	0.663525	5.13523e-05	0.0772192	0.219301	0.0487219	0.675638	0.112252	0.163388	0.905204	1.80482
4460	5.51605	0	5.51605	0.00953986	0.124357	0.367088	8.89474e-06	0.327248	0.171759	0.0536533	0.521053	0.257875	0.167419	0.348162	1.9801
4470	0.825461	0	0.825461	0.144992	0.217514	0.224599	1.5462e-06	0.350001	0.0628931	0.0703954	0.520818	0.206121	0.202666	0.387885	2.44916
4480	3.67955	0	3.67955	0.15398	0.209239	0.0189555	2.713e-07	0.143114	0.474712	0.0452622	0.244871	0.368441	0.341426	0.213735	2.16375
4490	4.82732	0	4.82732	0.129604	0.324007	0.225554	9.59915e-08	0.059102	0.261732	0.0383572	0.400592	0.306492	0.254559	0.0513466	2.04898
4500	-2.36643	0	-2.36643	0.125281	0.0690401	0.294977	4.02332e-08	0.459579	0.0511226	0.0821037	0.275725	0.149063	0.493109	0.445467	2.76835
4510	7.63353	0	7.63353	0.0972172	0.241749	0.245424	0.181134	0.156884	0.0775911	0.331764	0.0951617	0.0192586	0.553816	0.268679	1.76836
4520	4.53405	0	4.53405	0.285606	0.126604	0.176035	0.251792	0.0475756	0.112388	0.253466	0.270558	0.275368	0.200607	0.172607	2.0783
4530	8.55592	0	8.55592	0.159234	0.274081	0.0125438	0.105124	0.0383863	0.410631	0.423318	0.232033	0.314778	0.0298716	0.644014	1.67612
4540	2.25459	0	2.25459	0.151603	0.0807466	0.0989259	0.0531968	0.588275	0.0272527	0.491687	0.246637	0.231101	0.0305752	0.77264	2.30625
4550	-5.32805	0	-5.32805	0.000559342	0.26719	0.00570791	0.211987	0.360526	0.15403	0.49967	0.288935	0.189249	0.0221452	0.0646935	3.06451
4560	7.25046	0	7.25046	0.000117303	0.221883	0.347997	0.25435	0.0607258	0.114927	0.391502	0.368491	0.162045	0.0779619	0.792019	1.80666
4570	2.32227	0	2.32227	0.213468	0.447133	0.19637	0.0229091	0.0610299	0.0590896	0.271138	0.349746	0.151728	0.227388	0.790107	2.29948
4580	1.76639	0	1.76639	0.214938	0.146917	0.105164	0.0173529	0.364946	0.150681	0.436197	0.165951	0.075166	0.322686	0.110237	2.35507
4590	4.87141	0	4.87141	0.170477	0.00853439	0.280606	0.323946	0.133189	0.0832485	0.440408	0.300723	0.0277107	0.231158	0.799337	2.04457
4600	1.03762	0	1.03762	0.361599	0.0663295	0.316894	0.0574307	0.00311749	0.194629	0.251638	0.363046	0.00327629	0.38204	0.861821	2.42795
4610	1.8446	0	1.8446	0.0254963	0.16001	0.138516	0.0820372	0.158994	0.434946	0.369971	0.129826	0.0856631	0.41454	0.91617	2.34725
4620	2.28114	0	2.28114	0.00378996	0.45992	0.087157	0.107739	0.00780091	0.333593	0.491013	0.0498087	0.199846	0.259332	0.688885	2.3036
4630	0.894453	0	0.894453	0.0574423	0.12496	0.676946	0.131729	0.00151244	0.00741089	0.501696	0.174118	0.229436	0.0947489	0.456053	2.44226
4640	7.33661	0	7.33661	0.0546482	0.019334	0.425936	0.362787	0.08456	0.0527344	0.570278	0.109155	0.30501	0.0155565	0.735417	1.79805
4650	0.802923	0	0.802923	0.0440004	0.119559	0.508604	0.173045	0.0582617	0.0965301	0.455093	0.152646	0.375126	0.0171347	0.403862	2.45142
4660	9.05777	0	9.05777	0.148381	0.0157107	0.261198	0.245327	0.102365	0.227017	0.508555	0.201435	0.283446	0.00656445	0.879522	1.62593
4670	3.78763	0	3.78763	0.191014	0.213644	0.0936096	0.30745	0.0613261	0.132956	0.443646	0.172986	0.247896	0.135473	0.90232	2.15295
4680	10.1598	0	10.1598	0.3711	0.165504	0.0950752	0.13103	0.0476681	0.189622	0.614251	0.129608	0.137785	0.118356	0.989249	1.51573
4690	2.41371	0	2.41371	0.176164	0.252026	0.0570287	0.201562	0.0806232	0.232596	0.369373	0.164437	0.294658	0.171532	0.407783	2.29034
4700	4.10426	0	4.10426	0.076976	0.317425	0.277681	0.175252	0.00701141	0.145655	0.309415	0.190571	0.214239	0.285775	0.318157	2.12128
4710	3.46885	0	3.46885	0.101151	0.383249	0.228201	0.0664321	0.0601545	0.160812	0.517963	0.211461	0.0882935	0.182282	0.707808	2.18482
4720	0.00165565	0	0.00165565	0.0927648	0.150028	0.149472	0.1185	0.246752	0.242483	0.159347	0.321015	0.493049	0.0265899	0.606567	2.53154
4730	4.70698	0	4.70698	0.456638	0.16723	0.0773211	0.0855568	0.14003	0.0732245	0.415885	0.0411352	0.297241	0.245739	0.817415	2.06101
4740	0.746052	0	0.746052	0.146716	0.209328	0.189589	0.217488	0.222601	0.0142778	0.268973	0.173981	0.0786144	0.478432	0.535353	2.4571
4750	5.43216	0	5.43216	0.293099	0.27765	0.204405	0.187407	0.0357313	0.00170776	0.220905	0.210955	0.0595073	0.508633	0.185416	1.98849
4760	-0.00445564	0	-0.00445564	0.139109	0.00447266	0.275198	0.261493	0.299271	0.0204572	0.225856	0.1807	0.234177	0.359267	0.982372	2.53216
4770	2.60396	0	2.60396	0.0796078	0.000603794	0.173212	0.534436	0.075898	0.136242	0.272084	0.274521	0.222761	0.230634	0.452026	2.27131
4780	-4.89404	0	-4.89404	0.0928161	0.000229135	0.0763847	0.153114	0.555906	0.121549	0.420737	0.18337	0.344993	0.0508996	0.703756	3.02111
4790	7.03916	0	7.03916	0.0721582	0.000142633	0.0485489	0.314155	0.361528	0.203467	0.34173	0.439844	0.208658	0.00976864	0.909945	1.82779
4800	7.63826	0	7.63826	0.0382093	1.60522e-05	0.259617	0.437991	0.173432	0.0907347	0.338078	0.285184	0.299986	0.0767522	0.895406	1.76788
4810	8.74417	0	8.74417	0.0198183	0.0484984	0.130484	0.317829	0.0653268	0.418044	0.338661	0.271882	0.107916	0.281541	0.153527	1.65729
4820	7.7695	0	7.7695	0.024604	0.0343026	0.182441	0.503473	0.083429	0.17175	0.17141	0.439911	0.226172	0.162507	0.218435	1.75476
4830	5.61202	0	5.61202	0.0286297	0.00719433	0.183894	0.272229	0.478425	0.0296281	0.263254	0.514898	0.0835346	0.138313	0.648047	1.97051
4840	-0.394808	0	-0.394808	0.177752	0.211486	0.166448	0.399486	0.0120712	0.0327575	0.202993	0.441333	0.0705471	0.285127	0.658291	2.57119
4850	8.58372	0	8.58372	0.404158	0.28938	0.212532	0.0731936	0.00744528	0.0132919	0.287458	0.459011	0.00133373	0.252197	0.239942	1.67334
4860	-6.59845	0	-6.59845	0.491619	0.127737	0.0565336	0.316431	0.00275748	0.00492286	0.288863	0.492858	0.0158972	0.202382	0.983106	3.19155
4870	2.32119	0	2.32119	0.22426	0.0387568	0.405043	0.260664	0.00269435	0.0685817	0.194618	0.367834	0.0264351	0.411112	0.00265462	2.29959
4880	6.38826	0	6.38826	0.0247557	0.0808996	0.537778	0.298898	0.0094659	0.0482034	0.233272	0.147226	0.000616635	0.618885	0.315873	1.89288
4890	0.517402	0	0.517402	0.00600201	0.0690413	0.345197	0.140892	0.0910366	0.34783	0.0455029	0.31034	0.0411356	0.603022	0.146433	2.47997
4900	5.13658	0	5.13658	0.0589075	0.31142	0.141793	0.359449	0.0671688	0.0612618	0.0131772	0.231227	0.125586	0.63001	0.0604285	2.01805
4910	2.41755	0	2.41755	0.0121411	0.54702	0.235491	0.0934904	0.00948446	0.102373	0.0863501	0.365308	0.0643545	0.483987	0.943046	2.28995
4920	1.59601	0	1.59601	0.407751	0.171361	0.153408	0.046949	0.0780945	0.142437	0.122798	0.359728	0.232874	0.284601	0.324324	2.37211
4930	-11.6476	0	-11.6476	0.257727	0.388256	0.0658784	0.0341465	0.0586612	0.195331	0.198762	0.376011	0.250924	0.174303	0.871578	3.69647
4940	-2.01532	0	-2.01532	0.0094958	0.0352572	0.183693	0.039368	0.521346	0.210839	0.201838	0.237291	0.240581	0.32029	0.777738	2.73324
4950	-6.19806	0	-6.19806	0.188704	0.280787	0.0878996	0.00714815	0.340393	0.0950684	0.233587	0.319159	0.104901	0.342353	0.908706	3.15152
4960	6.49622	0	6.49622	0.0894928	0.336101	0.0876681	0.0431118	0.365713	0.0779135	0.36076	0.160106	0.242647	0.236487	0.0298335	1.88209
4970	5.50355	0	5.50355	0.180867	0.170017	0.101329	0.147927	0.389476	0.0103836	0.290116	0.058263	0.337259	0.314362	0.0311495	1.98135
4980	9.7623	0	9.7623	0.255828	0.110646	0.263962	0.118568	0.115492	0.135504	0.164168	0.0127592	0.299259	0.523814	0.351606	1.55548
4990	4.44525	0	4.44525	0.162526	0.0318303	0.0944259	0.423671	0.248037	0.0395098	0.0237959	0.000491441	0.442591	0.533122	0.151362	2.08718
5000	-2.917	0	-2.917	0.177517	0.38198	0.0337776	0.237931	0.0670464	0.101748	0.00109714	0.0020249	0.62261	0.374268	0.917494	2.82341
5010	-9.25676	0	-9.25676	0.040979	0.224823	0.146489	0.292549	0.194055	0.101104	0.0347803	0.0296591	0.393722	0.541838	0.612964	3.45739
5020	2.37331	0	2.37331	0.0824291	0.0457511	0.0897869	0.322032	0.321222	0.138779	0.0394045	0.0855911	0.367192	0.507813	0.0339894	2.29438
5030	0.940102	0	0.940102	0.292556	0.253649	0.0203892	0.217827	0.180074	0.0355047	0.104037	0.199837	0.35106	0.345066	0.292893	2.4377
5040	-12.8304	0	-12.8304	0.0936424	0.165388	0.137378	0.238768	0.111365	0.253459	0.122786	0.31649	0.217866	0.342858	0.0902012	3.81474
5050	-9.64379	0	-9.64379	0.144713	0.241848	0.0920972	0.125029	0.251647	0.144666	0.0579365	0.148966	0.298932	0.494166	0.0626967	3.49609
5060	7.7857	0	7.7857	0.163983	0.0397849	0.0714792	0.0944069	0.544996	0.0853501	0.196149	0.195759	0.23	0.378092	0.121176	1.75314
5070	-1.15599	0	-1.15599	0.205681	0.0322561	0.112969	0.0517278	0.171833	0.425533	0.279652	0.201683	0.238171	0.280495	0.856531	2.64731
5080	10.1903	0	10.1903	0.216146	0.0876698	0.255367	0.0605094	0.0327786	0.347529	0.382362	0.222	0.0262593	0.369378	0.878777	1.51268
5090	8.20118	0	8.20118	0.303717	0.0039612	0.00106386	0.215322	0.0973774	0.378558	0.295606	0.294449	0.111932	0.298013	0.916988	1.71159
5100	2.86896	0	2.86896	0.0394274	0.198505	0.00259145	0.355829	0.0891704	0.314477	0.181214	0.23907	0.326182	0.253534	0.2179	2.24481
5110	-4.43908	0	-4.43908	0.214906	0.152537	0.000830784	0.146151	0.141672	0.343904	0.351833	0.227613	0.179005	0.241549	0.804061	2.97562
5120	1.19126	0	1.19126	0.112633	0.186947	0.309219	0.140356	0.0376845	0.21316	0.621538	0.0950189	0.18465	0.0987924	0.885065	2.41258
5130	1.70513	0	1.70513	0.0387434	0.244205	0.30165	0.0690238	0.273514	0.0728635	0.235458	0.190351	0.532625	0.0415668	0.0978289	2.3612
5140	0.355247	0	0.355247	0.0187322	0.0403894	0.295113	0.0997728	0.412839	0.133153	0.297064	0.293513	0.285109	0.124315	0.754819	2.49618
5150	4.27485	0	4.27485	0.128863	0.171507	0.0803606	0.0500504	0.207163	0.362056	0.318216	0.363631	0.166237	0.151916	0.631576	2.10422
5160	-4.10673	0	-4.10673	0.0110941	0.0196304	0.0234008	0.372963	0.133405	0.439506	0.189989	0.419924	0.228411	0.161676	0.623307	2.94238
5170	-0.831841	0	-0.831841	0.0940461	0.315677	0.00967644	0.216631	0.101156	0.262814	0.414402	0.175858	0.171298	0.238443	0.291133	2.61489
5180	6.31201	0	6.31201	0.0360023	0.377222	0.249316	0.0546681	0.082984	0.199807	0.406284	0.140827	0.21964	0.233248	0.195572	1.90051
5190	4.38322	0	4.38322	0.196903	0.00402785	0.0556819	0.224869	0.372633	0.145885	0.0501995	0.352514	0.393877	0.203409	0.362469	2.09339
5200	-1.50323	0	-1.50323	0.0840023	0.120137	0.0269122	0.147804	0.431787	0.189358	0.37651	0.282961	0.221866	0.118663	0.465738	2.68203
5210	4.69136	0	4.69136	0.222432	0.241866	0.0497783	0.165763	0.125291	0.19487	0.151431	0.0816837	0.454437	0.312448	0.806286	2.06257
5220	1.67767	0	1.67767	0.0641169	0.119009	0.185272	0.105996	0.0757904	0.449816	0.115629	0.219132	0.299233	0.366005	0.327622	2.36394
5230	-4.36048	0	-4.36048	0.0900437	0.374245	0.171865	0.271912	0.0637553	0.0281788	0.0512326	0.290289	0.302632	0.355846	0.467534	2.96776
5240	4.72336	0	4.72336	0.112988	0.110148	0.170287	0.250867	0.278912	0.0767974	0.0978805	0.422023	0.419364	0.0607328	0.8829	2.05937
5250	0.871807	0	0.871807	0.0108097	0.141527	0.265269	0.123451	0.259699	0.199244	0.165165	0.225542	0.487474	0.121819	0.533568	2.44453
5260	-1.56097	0	-1.56097	0.0109952	0.164749	0.132412	0.0953172	0.303017	0.29351	0.231963	0.276658	0.31478	0.176598	0.930011	2.68781
5270	-4.3287	0	-4.3287	0.0872118	0.120167	0.0585465	0.22608	0.110125	0.397871	0.286772	0.10179	0.382834	0.228604	0.276702	2.96458
5280	1.15536	0	1.15536	0.258641	0.0978958	0.0445719	0.284149	0.0926048	0.222138	0.210371	0.178777	0.354529	0.256322	0.946445	2.41617
5290	0.906986	0	0.906986	0.129831	0.00851706	0.195752	0.596459	0.0323493	0.0370913	0.228633	0.29214	0.347816	0.131412	0.789287	2.44101
