Iteration	Posterior	Likelihood	Prior	TL	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar
3400	-5103.63	-5127.44	23.8156	0.150146	0.131377	0.258379	0.0277916	0.146409	0.280447	0.155597	0.295866	0.227529	0.190286	0.286319	0.00682109
3410	-5090.88	-5114.78	23.9038	0.141331	0.18195	0.23049	0.0252522	0.177761	0.254822	0.129725	0.310637	0.199325	0.194874	0.295163	0.0134963
3420	-5093.04	-5116.82	23.778	0.153913	0.194913	0.23216	0.0243612	0.171435	0.251983	0.125147	0.299544	0.20172	0.20435	0.294386	0.00444132
3430	-5097.83	-5121.73	23.9007	0.141644	0.12779	0.257316	0.0248471	0.151507	0.290058	0.148483	0.306727	0.216057	0.199268	0.277948	0.0334029
3440	-5101.41	-5125.19	23.7729	0.154421	0.146595	0.207417	0.0378506	0.185343	0.262107	0.160688	0.310854	0.191318	0.204794	0.293034	0.0158903
3450	-5095.77	-5119.64	23.8762	0.144087	0.160545	0.216322	0.0422997	0.204168	0.263221	0.113443	0.317563	0.208008	0.192192	0.282237	0.0154475
3460	-5085.47	-5109.3	23.8276	0.148949	0.170722	0.216382	0.0204635	0.204225	0.248357	0.139852	0.312737	0.199935	0.196386	0.290942	0.00289419
3470	-5096.14	-5119.95	23.8151	0.150196	0.147797	0.209303	0.0228498	0.156624	0.307266	0.15616	0.31383	0.207929	0.193432	0.284809	0.0047115
3480	-5098.03	-5121.79	23.7624	0.155471	0.164969	0.203122	0.022175	0.150007	0.266359	0.193369	0.318896	0.200784	0.190498	0.289822	0.0251405
3490	-5095.01	-5118.72	23.7061	0.161101	0.160175	0.270956	0.0395267	0.188267	0.222643	0.118431	0.300794	0.211782	0.189438	0.297986	0.00664201
3500	-5091.94	-5115.8	23.8588	0.145835	0.173926	0.210564	0.0288089	0.159926	0.291907	0.134868	0.302967	0.209538	0.190951	0.296543	0.000504415
3510	-5090.31	-5114.12	23.8096	0.150746	0.158052	0.164966	0.0304071	0.153413	0.339198	0.153964	0.306574	0.204905	0.201413	0.287108	1.15519e-05
3520	-5099.53	-5123.31	23.7793	0.153777	0.146867	0.206421	0.0206177	0.183202	0.303497	0.139395	0.302368	0.20517	0.205603	0.28686	0.0205302
3530	-5095.31	-5119.1	23.7908	0.152631	0.173965	0.20316	0.0167778	0.200309	0.292356	0.113433	0.309265	0.207647	0.198461	0.284626	0.00797546
3540	-5103.93	-5127.53	23.6058	0.171134	0.142826	0.184966	0.0130497	0.255074	0.2641	0.139985	0.312327	0.193709	0.203945	0.290019	0.0355086
3550	-5104.73	-5128.48	23.7489	0.15682	0.173304	0.266952	0.0124305	0.163465	0.250506	0.133343	0.287793	0.2118	0.1954	0.305008	0.00656265
3560	-5095.61	-5119.4	23.7833	0.153382	0.141408	0.25169	0.0148592	0.205574	0.227032	0.159437	0.303896	0.208594	0.201121	0.28639	0.00427303
3570	-5092.09	-5115.88	23.7892	0.152791	0.155084	0.225154	0.024225	0.169361	0.276134	0.150042	0.307239	0.207796	0.203048	0.281917	0.00190274
3580	-5098.06	-5121.68	23.6231	0.1694	0.174392	0.23691	0.0272411	0.212139	0.231323	0.117994	0.302391	0.194096	0.199361	0.304152	0.00297826
3590	-5103.32	-5127.12	23.7965	0.152057	0.166522	0.229093	0.0249028	0.136608	0.286528	0.156347	0.327037	0.203695	0.185749	0.28352	0.00391905
3600	-5096.08	-5119.91	23.8285	0.148863	0.155522	0.257143	0.0282481	0.145468	0.267601	0.146019	0.303155	0.215002	0.201011	0.280832	0.0148787
3610	-5090.34	-5114.15	23.8095	0.15076	0.133141	0.225897	0.024183	0.179287	0.285655	0.151838	0.295054	0.20151	0.204508	0.298928	0.00340999
3620	-5100.48	-5124.4	23.9227	0.139439	0.138256	0.17743	0.0251122	0.221083	0.280446	0.157672	0.329376	0.206044	0.192545	0.272035	4.18088e-05
3630	-5097.8	-5121.57	23.7744	0.154274	0.188353	0.221471	0.0235787	0.155083	0.247656	0.163858	0.311554	0.207419	0.202241	0.278786	0.000702079
3640	-5106.36	-5130.07	23.713	0.160414	0.13814	0.243807	0.0292278	0.192239	0.258218	0.138368	0.319733	0.205865	0.192561	0.281842	0.000684077
3650	-5100.61	-5124.33	23.7189	0.159815	0.142906	0.197481	0.0141558	0.187122	0.295933	0.162402	0.318689	0.185631	0.19363	0.30205	0.01699
3660	-5097.71	-5121.43	23.7239	0.159317	0.15358	0.245591	0.0149678	0.180657	0.285708	0.119497	0.319521	0.204452	0.195629	0.280398	0.00242496
3670	-5099.67	-5123.51	23.8361	0.148103	0.174373	0.244785	0.0163299	0.205116	0.262441	0.0969557	0.288855	0.196192	0.201959	0.312994	0.002214
3680	-5102.27	-5126.1	23.8309	0.148617	0.190796	0.274551	0.0163329	0.142379	0.272639	0.103302	0.29197	0.206366	0.200746	0.300918	0.0156923
3690	-5093.07	-5116.99	23.9188	0.139831	0.166742	0.193513	0.0173012	0.132508	0.348476	0.14146	0.312557	0.201499	0.208844	0.2771	0.00378525
3700	-5097.02	-5120.82	23.8021	0.151505	0.150125	0.211713	0.0191206	0.206379	0.273339	0.139324	0.316038	0.197977	0.201245	0.284741	0.0131953
3710	-5093.67	-5117.61	23.9394	0.137768	0.149814	0.202437	0.0215524	0.165199	0.290003	0.170995	0.311248	0.209951	0.211948	0.266852	0.00802108
3720	-5097.98	-5121.82	23.8449	0.147224	0.138574	0.244432	0.0223318	0.173243	0.239296	0.182123	0.292058	0.206548	0.193139	0.308255	0.00551517
3730	-5097.26	-5121.04	23.7845	0.153262	0.161346	0.205043	0.0139962	0.154352	0.313432	0.15183	0.321121	0.2017	0.196088	0.281091	0.00997738
3740	-5103.09	-5126.83	23.7414	0.157569	0.173793	0.217169	0.0159536	0.175939	0.244081	0.173064	0.317424	0.209859	0.179293	0.293423	0.00677886
3750	-5099.29	-5123.01	23.7235	0.159356	0.174191	0.217666	0.0355984	0.162191	0.278657	0.131696	0.305047	0.196543	0.204195	0.294215	0.0135628
3760	-5097.06	-5120.88	23.823	0.149409	0.194541	0.221993	0.0363059	0.128651	0.284195	0.134314	0.306361	0.215268	0.206507	0.271864	0.00271864
3770	-5095.27	-5119.03	23.7641	0.155303	0.150283	0.239991	0.0331216	0.193989	0.265344	0.117271	0.316583	0.21054	0.196977	0.2759	0.00558908
3780	-5109.17	-5132.91	23.7337	0.158338	0.145832	0.234314	0.0426603	0.169978	0.267183	0.140033	0.296827	0.198585	0.204716	0.299872	0.0220395
3790	-5100.21	-5123.98	23.7692	0.154786	0.153041	0.198374	0.0295339	0.187581	0.245403	0.186067	0.302569	0.203824	0.211128	0.282479	0.0243819
3800	-5095.41	-5119.28	23.8688	0.14483	0.142538	0.261136	0.0250469	0.204879	0.2232	0.1432	0.30614	0.206229	0.201818	0.285813	0.000893771
3810	-5094.65	-5118.47	23.8257	0.149136	0.15723	0.211223	0.0179392	0.210967	0.273165	0.129475	0.315704	0.204929	0.204932	0.274436	0.000428253
3820	-5096.72	-5120.58	23.8594	0.145772	0.14334	0.19002	0.0171572	0.168915	0.323244	0.157324	0.30929	0.197751	0.204633	0.288326	0.0192808
3830	-5100.14	-5124	23.8647	0.145237	0.161865	0.237727	0.0233334	0.141605	0.294356	0.141114	0.301769	0.194397	0.21962	0.284213	0.0310978
3840	-5096.39	-5120.17	23.7845	0.153264	0.134708	0.206022	0.0202215	0.214467	0.324212	0.100369	0.305738	0.195061	0.200891	0.298309	0.0146816
3850	-5088.51	-5112.25	23.7472	0.156987	0.145579	0.218601	0.0330947	0.153657	0.302095	0.146974	0.315129	0.206446	0.198502	0.279923	0.0146816
3860	-5092.56	-5116.44	23.8809	0.143616	0.166476	0.215441	0.0178079	0.187881	0.2876	0.124795	0.308684	0.200134	0.205268	0.285914	0.0124736
3870	-5094.79	-5118.64	23.8515	0.146562	0.199361	0.206392	0.0229468	0.165416	0.269339	0.136545	0.312993	0.197867	0.198948	0.290192	0.00786008
3880	-5099.46	-5123.26	23.8048	0.15123	0.190579	0.218516	0.0199093	0.209583	0.251441	0.109972	0.311765	0.202313	0.206599	0.279323	0.00859316
3890	-5096.33	-5120.14	23.8087	0.150843	0.158324	0.215348	0.0262024	0.195105	0.283916	0.121105	0.30464	0.218363	0.194755	0.282242	0.00211991
3900	-5098.85	-5122.68	23.8287	0.148843	0.167487	0.225056	0.0268837	0.190238	0.265089	0.125247	0.318683	0.207415	0.196654	0.277249	0.00681374
3910	-5102.81	-5126.74	23.9342	0.13829	0.206056	0.218672	0.0205784	0.171536	0.281246	0.101912	0.308836	0.186953	0.204112	0.300099	0.0027975
3920	-5096.94	-5120.75	23.8082	0.150886	0.121354	0.20406	0.0227119	0.18932	0.280815	0.18174	0.303676	0.215919	0.197543	0.282862	0.0152342
3930	-5095.66	-5119.57	23.9027	0.141442	0.169397	0.185416	0.0192649	0.176915	0.328723	0.120285	0.315001	0.203322	0.199452	0.282225	0.00355762
3940	-5090.85	-5114.65	23.8044	0.151272	0.151664	0.240837	0.0244916	0.183311	0.251415	0.148281	0.314718	0.208681	0.186936	0.289665	0.0082614
3950	-5091.58	-5115.23	23.6439	0.167321	0.16637	0.207911	0.0200445	0.170776	0.288101	0.146797	0.308232	0.205869	0.197341	0.288559	0.012436
3960	-5097.59	-5121.44	23.854	0.146307	0.183888	0.235751	0.0189591	0.16644	0.277777	0.117185	0.31275	0.197103	0.203891	0.286256	0.00659756
3970	-5109.03	-5132.87	23.8363	0.148083	0.179332	0.229911	0.014839	0.200267	0.245865	0.129786	0.296757	0.20624	0.19143	0.305572	0.00488676
3980	-5095.9	-5119.48	23.5892	0.172786	0.180736	0.229101	0.0263574	0.163576	0.26756	0.132669	0.293789	0.203268	0.210449	0.292493	0.00999258
3990	-5105.49	-5129.29	23.7991	0.151796	0.171756	0.217718	0.0423426	0.208772	0.254266	0.105145	0.310391	0.209951	0.180113	0.299545	0.0280831
4000	-5104.02	-5127.85	23.8219	0.149525	0.185353	0.22416	0.039811	0.204093	0.247724	0.098859	0.306205	0.196819	0.195508	0.301468	0.0102658
4010	-5096.45	-5120.19	23.7357	0.158141	0.139315	0.216366	0.0189751	0.207214	0.269648	0.148481	0.315003	0.201711	0.20239	0.280896	0.00793182
4020	-5091.3	-5115.15	23.8515	0.146563	0.14004	0.18864	0.0169337	0.236428	0.268706	0.149253	0.315297	0.198236	0.190081	0.296386	0.00237951
4030	-5091.89	-5115.77	23.8819	0.143521	0.180956	0.199892	0.0256379	0.146241	0.321694	0.125579	0.308586	0.20966	0.209689	0.272065	0.00146342
4040	-5099.82	-5123.56	23.7493	0.156777	0.149388	0.245594	0.0277569	0.203997	0.261196	0.112068	0.30652	0.189923	0.211791	0.291766	0.0641567
4050	-5094.46	-5118.27	23.8088	0.150831	0.171531	0.185038	0.038994	0.163357	0.30742	0.13366	0.304694	0.197198	0.19997	0.298137	0.0122777
4060	-5091.18	-5114.98	23.8055	0.151156	0.134033	0.249762	0.0324692	0.195712	0.251693	0.136331	0.304547	0.207908	0.199944	0.287601	0.00203937
4070	-5096.35	-5120.3	23.9546	0.136245	0.169539	0.231869	0.0249821	0.150583	0.313232	0.109794	0.314553	0.204013	0.201164	0.280271	0.0142275
4080	-5097.21	-5121.14	23.9276	0.13895	0.149647	0.204665	0.0336385	0.211495	0.282704	0.117851	0.319214	0.200895	0.18172	0.298172	0.00860018
4090	-5094.97	-5118.8	23.8377	0.147941	0.142362	0.214127	0.0351938	0.199411	0.266511	0.142396	0.308368	0.199673	0.192731	0.299227	0.00800984
4100	-5100.03	-5123.88	23.85	0.146713	0.13882	0.2088	0.0352383	0.176323	0.287615	0.153203	0.298187	0.214728	0.204202	0.282884	0.00800984
4110	-5095.1	-5118.93	23.8276	0.148951	0.173918	0.210572	0.0374503	0.191762	0.230053	0.156244	0.317833	0.205183	0.187622	0.289362	0.0101443
4120	-5104.54	-5128.32	23.7749	0.154215	0.170832	0.206695	0.0534343	0.243282	0.252439	0.0733173	0.303371	0.199245	0.208826	0.288558	0.00109146
4130	-5095.69	-5119.59	23.9004	0.14167	0.158655	0.181624	0.0299075	0.212109	0.270864	0.146842	0.302405	0.198757	0.20948	0.289359	0.0202416
4140	-5092.89	-5116.57	23.6755	0.164159	0.175511	0.208848	0.0250588	0.166778	0.293603	0.1302	0.304056	0.196873	0.199527	0.299544	0.00522659
4150	-5089.31	-5113.13	23.822	0.149513	0.1778	0.230177	0.0276179	0.170749	0.263822	0.129834	0.320928	0.198453	0.206139	0.27448	0.000830495
4160	-5097.36	-5121.11	23.7546	0.156254	0.179401	0.220046	0.0264023	0.140539	0.276723	0.156889	0.295927	0.199265	0.203497	0.301311	0.0108521
4170	-5096.95	-5120.82	23.8632	0.145394	0.148523	0.229844	0.0296678	0.168371	0.271471	0.152123	0.301471	0.201751	0.194974	0.301804	0.00323607
4180	-5102.34	-5126.03	23.6919	0.162516	0.175604	0.212999	0.0274935	0.141372	0.288101	0.154431	0.310844	0.181776	0.209534	0.297846	0.0109999
4190	-5090.34	-5114.21	23.8698	0.144733	0.176707	0.192279	0.0264741	0.179378	0.277419	0.147742	0.30256	0.199819	0.192388	0.305233	0.000413572
4200	-5096.42	-5120.15	23.7299	0.158719	0.169201	0.186699	0.0255727	0.226218	0.249598	0.142712	0.29778	0.206929	0.203892	0.291399	0.00222843
4210	-5100.12	-5123.98	23.8567	0.146044	0.11707	0.236361	0.0286099	0.17253	0.332552	0.112877	0.307958	0.197841	0.186953	0.307248	0.00228186
4220	-5091.98	-5115.82	23.834	0.148309	0.17551	0.204277	0.0256092	0.181672	0.259197	0.153734	0.301014	0.210925	0.203513	0.284548	0.012928
4230	-5097.04	-5120.84	23.7919	0.15252	0.180107	0.207829	0.0167455	0.174594	0.274969	0.145756	0.311236	0.197386	0.200906	0.290473	0.0245993
4240	-5092.82	-5116.7	23.8885	0.142857	0.164785	0.196574	0.0267037	0.186432	0.271004	0.154502	0.288834	0.216176	0.203195	0.291795	0.00337341
4250	-5093.89	-5117.6	23.7077	0.160938	0.176107	0.198716	0.0332625	0.196217	0.2634	0.132297	0.307069	0.192451	0.208588	0.291891	0.00219638
4260	-5097.02	-5120.81	23.7881	0.152902	0.19116	0.250647	0.0255177	0.159878	0.254544	0.118253	0.295382	0.207162	0.208997	0.288458	0.011195
4270	-5096.23	-5120.07	23.8459	0.147116	0.145997	0.239127	0.0224652	0.173509	0.26442	0.154483	0.320027	0.188814	0.19352	0.297639	0.0152773
4280	-5090.22	-5114.07	23.8541	0.146296	0.184334	0.237944	0.017623	0.162245	0.280089	0.117764	0.316723	0.192818	0.194806	0.295654	0.0107983
4290	-5098.35	-5122.18	23.828	0.148907	0.173087	0.217742	0.0165478	0.196991	0.263	0.132632	0.305896	0.211171	0.197811	0.285122	4.41872e-05
4300	-5095.79	-5119.74	23.9547	0.136238	0.162163	0.231627	0.0119438	0.18294	0.264627	0.146698	0.313064	0.193756	0.191545	0.301635	0.01061
4310	-5092.84	-5116.64	23.8027	0.151438	0.192604	0.232588	0.0103499	0.137216	0.272278	0.154964	0.303997	0.209574	0.203142	0.283287	0.000703828
4320	-5087.26	-5111.05	23.7983	0.151881	0.173786	0.197002	0.0276182	0.186283	0.298201	0.11711	0.30381	0.201009	0.197505	0.297676	0.00548088
4330	-5104.45	-5128.27	23.825	0.149214	0.130293	0.294484	0.0207063	0.212823	0.223572	0.118121	0.31278	0.205446	0.196045	0.28573	0.00446581
4340	-5097.16	-5121.06	23.8976	0.14195	0.162114	0.209867	0.0198198	0.151062	0.302158	0.154979	0.323797	0.202196	0.187544	0.286463	0.0228599
4350	-5093.43	-5117.11	23.6836	0.16335	0.177112	0.221833	0.0305618	0.174998	0.25902	0.136476	0.313137	0.191146	0.200419	0.295299	0.0153026
4360	-5093.73	-5117.48	23.7474	0.156972	0.165591	0.215883	0.0297421	0.170304	0.279097	0.139383	0.311644	0.203807	0.193839	0.290709	0.0112368
4370	-5097.4	-5121.16	23.7605	0.155664	0.129298	0.22669	0.0247842	0.205168	0.270814	0.143245	0.308201	0.214969	0.183349	0.293482	0.0128994
4380	-5090.2	-5114.1	23.8963	0.142081	0.170552	0.213414	0.0214201	0.181657	0.283052	0.129905	0.310063	0.200191	0.203944	0.285802	0.00499612
4390	-5094.28	-5118.01	23.7287	0.158836	0.15042	0.188223	0.0188917	0.17047	0.351792	0.120203	0.316946	0.201534	0.198332	0.283189	0.00526849
4400	-5106.61	-5130.39	23.78	0.153705	0.176042	0.239687	0.0180194	0.151836	0.248575	0.165841	0.318243	0.205079	0.202595	0.274083	0.00379197
4410	-5100.41	-5124.29	23.8762	0.144087	0.121971	0.205067	0.0413831	0.22362	0.25622	0.151738	0.323157	0.192247	0.206638	0.277959	0.00462906
4420	-5093.01	-5116.99	23.9726	0.134449	0.174234	0.197364	0.0314793	0.170103	0.311395	0.115424	0.305202	0.196671	0.202384	0.295742	0.00352998
4430	-5097.71	-5121.4	23.6874	0.162968	0.157755	0.221901	0.0187934	0.210419	0.281944	0.109187	0.29936	0.211769	0.207422	0.281449	1.50586e-05
4440	-5098.77	-5122.67	23.9035	0.141364	0.179997	0.251337	0.0216054	0.119274	0.301177	0.12661	0.309477	0.197831	0.196415	0.296277	0.00176663
4450	-5108.39	-5132.25	23.8594	0.145765	0.177632	0.241119	0.018637	0.190036	0.242514	0.130062	0.327452	0.217262	0.192741	0.262544	0.0209236
4460	-5096.38	-5120.12	23.7406	0.157646	0.166436	0.251937	0.020311	0.210302	0.259394	0.0916196	0.301919	0.206242	0.201863	0.289976	0.00484743
4470	-5098.05	-5122	23.9514	0.13657	0.188424	0.229177	0.0314917	0.2383	0.216907	0.0956996	0.31353	0.204492	0.188888	0.29309	0.00589216
4480	-5094.04	-5117.78	23.7457	0.157138	0.175486	0.212187	0.0291571	0.168658	0.298544	0.115968	0.304816	0.203742	0.204649	0.286794	0.00159052
4490	-5095.07	-5118.82	23.7492	0.156791	0.159875	0.219037	0.0300983	0.144196	0.299904	0.14689	0.309283	0.19026	0.208713	0.291744	0.00428071
4500	-5095.34	-5119.16	23.8281	0.148897	0.183288	0.205259	0.0345061	0.198286	0.267745	0.110917	0.291561	0.216479	0.195021	0.296939	0.0185648
4510	-5085.18	-5109.1	23.9245	0.139259	0.130982	0.222037	0.0238691	0.164635	0.285315	0.173161	0.319198	0.194071	0.197949	0.288782	0.00174479
4520	-5095.46	-5119.31	23.8445	0.147261	0.165792	0.220862	0.0224026	0.193747	0.273768	0.123429	0.306795	0.211598	0.200998	0.280608	0.00359745
4530	-5101.04	-5124.82	23.7709	0.154618	0.1649	0.198144	0.0195274	0.160349	0.32176	0.135319	0.300821	0.19627	0.208309	0.2946	0.00185808
4540	-5100.78	-5124.46	23.6805	0.163661	0.170281	0.199019	0.0193543	0.160715	0.286664	0.163968	0.300942	0.205491	0.204237	0.289331	0.0013775
4550	-5104.21	-5127.86	23.6524	0.166475	0.212865	0.226841	0.0387547	0.127695	0.270594	0.123251	0.306787	0.209326	0.204038	0.279849	0.0314831
4560	-5104.15	-5127.73	23.5791	0.173803	0.145462	0.232938	0.0423801	0.13964	0.294141	0.145439	0.302236	0.200198	0.209806	0.28776	0.00243872
4570	-5097.11	-5121.07	23.9595	0.135758	0.154631	0.222653	0.0371359	0.187024	0.271114	0.127442	0.307003	0.198565	0.193169	0.301263	0.0141058
4580	-5106.05	-5129.8	23.7491	0.156802	0.127437	0.288924	0.0203345	0.131843	0.288712	0.142749	0.306676	0.216612	0.197154	0.279558	0.0117558
4590	-5093.83	-5117.62	23.782	0.153514	0.176153	0.230012	0.0203738	0.1639	0.275886	0.133674	0.32126	0.198314	0.198629	0.281796	0.00477759
4600	-5092.75	-5116.57	23.8239	0.14932	0.172375	0.225079	0.0243164	0.183655	0.263768	0.130807	0.306066	0.199054	0.206039	0.288841	0.00535841
4610	-5101.38	-5125.06	23.6791	0.163797	0.16599	0.216741	0.0234156	0.176851	0.253997	0.163005	0.305066	0.198248	0.195428	0.301259	0.00383455
4620	-5105.44	-5129.1	23.6573	0.165982	0.14149	0.20564	0.0226258	0.148759	0.344655	0.13683	0.310546	0.206047	0.208594	0.274812	0.0118829
4630	-5099.06	-5122.79	23.7309	0.158618	0.166435	0.235	0.0289375	0.214315	0.23584	0.119472	0.30574	0.190283	0.199115	0.304862	0.00568439
4640	-5101.93	-5125.64	23.7115	0.160562	0.201021	0.159613	0.0234883	0.172561	0.325448	0.117868	0.326326	0.188827	0.215605	0.269243	0.00932156
4650	-5105.95	-5129.67	23.7206	0.159651	0.136801	0.198381	0.0291933	0.224039	0.265089	0.146497	0.318722	0.208285	0.180711	0.292282	0.0247
4660	-5105.57	-5129.4	23.8317	0.148543	0.152521	0.181236	0.0222686	0.204216	0.303303	0.136455	0.308155	0.200523	0.203005	0.288317	0.0184774
4670	-5097.19	-5120.95	23.7663	0.155082	0.145268	0.21345	0.0257077	0.163443	0.322167	0.129965	0.308118	0.199939	0.208297	0.283646	0.0268366
4680	-5093.94	-5117.75	23.8099	0.150725	0.142343	0.230805	0.0377545	0.175707	0.287301	0.126089	0.310089	0.201844	0.202022	0.286045	0.0269471
4690	-5094.23	-5118	23.7695	0.154763	0.166726	0.210166	0.0354916	0.19436	0.273112	0.120143	0.310689	0.19143	0.200486	0.297394	0.00210661
4700	-5095.36	-5119.16	23.7951	0.1522	0.165943	0.20918	0.035325	0.193448	0.276525	0.119579	0.286828	0.208929	0.201757	0.302487	0.0142067
4710	-5091.62	-5115.48	23.8569	0.146017	0.176012	0.221872	0.0374683	0.163662	0.274056	0.12693	0.305463	0.195717	0.208699	0.290121	0.00374934
4720	-5099.24	-5122.99	23.7555	0.156164	0.16963	0.185386	0.0275884	0.183783	0.280705	0.152908	0.307497	0.197815	0.206778	0.287909	0.0110584
4730	-5102.83	-5126.8	23.9689	0.134825	0.163477	0.178661	0.0480868	0.191892	0.270523	0.147361	0.305176	0.213799	0.193236	0.28779	0.00123688
4740	-5097.47	-5121.28	23.8014	0.151574	0.174835	0.212706	0.0447097	0.174854	0.258577	0.134319	0.291953	0.215706	0.194959	0.297382	0.00809989
4750	-5092.75	-5116.49	23.7344	0.158266	0.163272	0.215424	0.0182784	0.155392	0.295862	0.151772	0.320702	0.201125	0.196991	0.281182	0.0154756
4760	-5098.62	-5122.46	23.8337	0.148341	0.150597	0.209814	0.0195762	0.164873	0.296743	0.158398	0.328548	0.184356	0.194835	0.292261	0.000592159
4770	-5097.07	-5120.8	23.7233	0.159381	0.163514	0.200712	0.0270248	0.154176	0.306451	0.148121	0.31701	0.201905	0.196305	0.28478	0.00431589
4780	-5094.87	-5118.66	23.7966	0.152045	0.138319	0.215167	0.0286234	0.210048	0.233978	0.173865	0.304539	0.196242	0.209229	0.28999	0.00206218
4790	-5091.96	-5115.86	23.8958	0.142131	0.173553	0.263726	0.030885	0.153522	0.248159	0.130155	0.315431	0.208345	0.205436	0.270788	0.0111364
4800	-5094.15	-5117.96	23.8113	0.150577	0.163014	0.252171	0.0173717	0.17587	0.25894	0.132634	0.309378	0.210015	0.195696	0.28491	0.0168527
4810	-5102.98	-5126.72	23.7383	0.157878	0.133908	0.216016	0.0369514	0.116877	0.32499	0.171259	0.29443	0.203098	0.197852	0.30462	0.00958888
4820	-5099.51	-5123.47	23.9551	0.136197	0.153296	0.185805	0.0330166	0.272988	0.254419	0.100476	0.326607	0.186818	0.184959	0.301615	0.0206474
4830	-5093.28	-5117.06	23.7866	0.153051	0.135284	0.221526	0.0365163	0.179444	0.292401	0.134829	0.301241	0.213677	0.202855	0.282227	0.0121175
4840	-5098.07	-5121.84	23.7769	0.154018	0.153845	0.267649	0.0248224	0.222562	0.21898	0.112141	0.311852	0.206633	0.193131	0.288384	0.00537326
4850	-5097.5	-5121.24	23.7371	0.158	0.154743	0.213544	0.0182387	0.164187	0.300099	0.149189	0.319106	0.204561	0.195478	0.280856	0.0100308
4860	-5098.62	-5122.27	23.6517	0.166537	0.170645	0.263809	0.016653	0.167018	0.251599	0.130276	0.308778	0.20876	0.193089	0.289373	0.011404
4870	-5094.23	-5118.04	23.812	0.150514	0.161668	0.260083	0.0334749	0.164658	0.251679	0.128436	0.294837	0.209958	0.205329	0.289876	0.0130477
4880	-5098.23	-5122.21	23.9838	0.133334	0.162384	0.225349	0.033623	0.141613	0.241874	0.195157	0.303575	0.207995	0.203409	0.28502	0.0130477
4890	-5095.57	-5119.44	23.8706	0.144645	0.198464	0.20178	0.0169708	0.157089	0.266747	0.158949	0.324163	0.19525	0.19804	0.282547	0.00471024
4900	-5098.84	-5122.75	23.9104	0.140674	0.160426	0.211308	0.0170161	0.197651	0.273288	0.140312	0.301278	0.194276	0.215325	0.289121	0.0168985
4910	-5091.56	-5115.34	23.7788	0.153826	0.172768	0.242302	0.0161849	0.171413	0.25635	0.140983	0.316505	0.197279	0.192625	0.29359	0.00586413
4920	-5097.03	-5120.83	23.7993	0.151782	0.174816	0.237981	0.0163555	0.156272	0.276633	0.137943	0.310348	0.199905	0.197453	0.292293	0.00606393
4930	-5089.74	-5113.55	23.8145	0.150258	0.192744	0.237922	0.0160717	0.166308	0.251405	0.13555	0.295245	0.196867	0.214912	0.292976	0.00606393
4940	-5091.44	-5115.3	23.8592	0.14579	0.160313	0.186189	0.0306291	0.211232	0.261036	0.150602	0.317787	0.204933	0.190897	0.286383	0.00295368
4950	-5088.9	-5112.71	23.8079	0.150919	0.176192	0.228843	0.0275823	0.154863	0.265471	0.147049	0.307366	0.209963	0.191994	0.290677	0.00502855
4960	-5098.72	-5122.58	23.8545	0.146259	0.142023	0.212227	0.0255796	0.226718	0.257081	0.136372	0.29825	0.20887	0.19416	0.29872	0.00116441
4970	-5089.64	-5113.49	23.8475	0.146956	0.151833	0.265807	0.0224548	0.182524	0.262806	0.114575	0.314157	0.204587	0.196472	0.284785	0.0167975
4980	-5091.4	-5115.31	23.9015	0.141558	0.163458	0.211435	0.0263255	0.195928	0.278085	0.124769	0.300122	0.209064	0.20077	0.290044	0.00394318
4990	-5096.29	-5120.03	23.7338	0.158329	0.187865	0.248881	0.0202816	0.143334	0.256448	0.143191	0.308374	0.203382	0.191697	0.296547	0.00650864
5000	-5092.24	-5116.06	23.824	0.14931	0.165634	0.2269	0.0335999	0.195863	0.248783	0.12922	0.306593	0.207671	0.207095	0.278641	0.0102572
5010	-5091.71	-5115.64	23.9353	0.138184	0.167589	0.198836	0.0243141	0.1984	0.298101	0.11276	0.303577	0.213418	0.19164	0.291366	0.00808918
5020	-5099.79	-5123.54	23.753	0.156414	0.170067	0.224225	0.0244663	0.2129	0.262879	0.105462	0.308102	0.205705	0.191893	0.2943	0.00216951
5030	-5093.42	-5117.18	23.7569	0.156023	0.167816	0.214723	0.0234748	0.193768	0.245726	0.154492	0.313707	0.220174	0.186118	0.280001	0.003134
5040	-5088.39	-5112.28	23.8905	0.14266	0.188209	0.204534	0.0288766	0.163833	0.251305	0.163242	0.317426	0.197808	0.196383	0.288384	0.00157714
5050	-5096.71	-5120.33	23.6159	0.170117	0.194252	0.17055	0.0298037	0.189392	0.281404	0.134597	0.319152	0.208192	0.201519	0.271137	0.00157714
5060	-5103.11	-5126.8	23.6877	0.162939	0.124059	0.2276	0.0363486	0.221508	0.262141	0.128343	0.298628	0.210139	0.186957	0.304277	0.00869107
5070	-5101.65	-5125.57	23.919	0.139809	0.138496	0.252674	0.0335693	0.151964	0.278911	0.144386	0.298559	0.206998	0.202633	0.29181	0.00747734
5080	-5105.34	-5129.29	23.9498	0.13673	0.163875	0.221935	0.0351066	0.182267	0.285342	0.111475	0.313266	0.207563	0.193247	0.285924	0.0105393
5090	-5090.4	-5114.16	23.7607	0.155635	0.157248	0.21296	0.0269008	0.213093	0.250521	0.139277	0.31	0.197796	0.202297	0.289907	0.0013099
