Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
3400	-5089.95	-5113.85	23.8971	0.152082	0.208155	0.0325947	0.218484	0.29254	0.0961445	0.316588	0.204991	0.194196	0.284225	0.000458849	0.142
3410	-5106.58	-5130.31	23.7233	0.146729	0.197454	0.0314475	0.211993	0.282243	0.130134	0.307468	0.19794	0.205593	0.288999	0.00301568	0.159379
3420	-5102.38	-5126.16	23.7722	0.144435	0.222692	0.0172118	0.162728	0.314003	0.138929	0.318334	0.216531	0.19394	0.271195	0.00892311	0.154489
3430	-5100.34	-5124.1	23.7605	0.116487	0.19416	0.0289516	0.219966	0.254729	0.185706	0.315925	0.20168	0.207954	0.274441	0.00041784	0.155663
3440	-5100.23	-5124.07	23.8429	0.198154	0.247716	0.0259564	0.175924	0.203727	0.148523	0.308326	0.206812	0.200514	0.284348	0.00119205	0.147422
3450	-5093.22	-5117.06	23.8378	0.154279	0.240564	0.029592	0.196784	0.252872	0.125909	0.304699	0.210419	0.193317	0.291565	0.000108444	0.147933
3460	-5097.89	-5121.73	23.8392	0.147394	0.207188	0.0285919	0.181807	0.272961	0.162059	0.296556	0.209491	0.197672	0.296281	0.00701888	0.147789
3470	-5094.65	-5118.35	23.6985	0.171102	0.2549	0.019888	0.167094	0.257826	0.12919	0.302711	0.209207	0.194819	0.293263	0.00266245	0.161859
3480	-5093.53	-5117.44	23.9141	0.141073	0.194766	0.0206196	0.274153	0.241115	0.128273	0.313523	0.203879	0.199537	0.28306	0.00180369	0.140304
3490	-5099.97	-5123.89	23.9145	0.137758	0.178537	0.0189015	0.251309	0.291055	0.122439	0.329419	0.1937	0.197119	0.279762	0.000599455	0.140264
3500	-5088.89	-5112.73	23.8399	0.185951	0.244816	0.0171242	0.177218	0.276942	0.097949	0.317339	0.197189	0.20067	0.284801	0.00032648	0.147724
3510	-5104.83	-5128.69	23.8596	0.149351	0.233388	0.0204107	0.216082	0.274094	0.106674	0.319308	0.198717	0.206333	0.275641	0.00155973	0.145745
3520	-5113.85	-5137.68	23.837	0.150057	0.189375	0.0394736	0.186935	0.278543	0.155617	0.298373	0.205392	0.204072	0.292162	0.00854744	0.148012
3530	-5096.72	-5120.66	23.949	0.191359	0.194957	0.0406371	0.190112	0.271846	0.111089	0.320806	0.201139	0.202554	0.275501	0.00291852	0.136813
3540	-5096.12	-5119.87	23.746	0.150234	0.202588	0.0422278	0.183862	0.273391	0.147698	0.311337	0.196133	0.210133	0.282397	0.00105851	0.157114
3550	-5094.76	-5118.61	23.848	0.178044	0.194201	0.0380591	0.227669	0.220033	0.141994	0.31508	0.19468	0.20467	0.285569	0.00763543	0.146912
3560	-5097.2	-5120.99	23.7873	0.165025	0.205821	0.0277577	0.170489	0.286497	0.144411	0.301061	0.215277	0.192586	0.291076	0.0128547	0.152981
3570	-5097.46	-5121.18	23.7266	0.18478	0.205653	0.0199964	0.177115	0.277828	0.134628	0.319396	0.204692	0.207104	0.268807	0.0153922	0.159054
3580	-5095.1	-5118.95	23.8486	0.149477	0.193968	0.0180277	0.179202	0.315468	0.143858	0.303673	0.196945	0.204552	0.29483	0.0157973	0.146848
3590	-5093.07	-5116.87	23.8005	0.157313	0.204136	0.0300677	0.188597	0.287576	0.132311	0.318122	0.193537	0.200801	0.287539	0.00912976	0.151657
3600	-5100.23	-5124.05	23.8164	0.149527	0.228411	0.0186588	0.204299	0.273342	0.125762	0.303502	0.192438	0.20947	0.29459	0.0115018	0.150066
3610	-5099.52	-5123.31	23.7894	0.15578	0.240555	0.0203743	0.129736	0.318779	0.134776	0.316775	0.202751	0.203215	0.27726	0.0244574	0.152774
3620	-5096.29	-5120.08	23.7911	0.205254	0.216665	0.0177137	0.172791	0.244473	0.143103	0.305728	0.199436	0.205989	0.288848	0.00072155	0.152599
3630	-5094.57	-5118.22	23.6552	0.153776	0.206143	0.0201771	0.22435	0.256979	0.138576	0.306133	0.207143	0.199765	0.286959	0.00837923	0.166192
3640	-5115.14	-5138.91	23.7721	0.164774	0.265411	0.0285738	0.136109	0.283682	0.12145	0.317856	0.212132	0.197101	0.272911	0.00924664	0.154503
3650	-5093.58	-5117.57	23.9901	0.136913	0.272914	0.0339001	0.157041	0.241097	0.158134	0.305948	0.20051	0.196075	0.297467	0.0160435	0.132698
3660	-5104	-5127.75	23.7486	0.110417	0.226364	0.0374598	0.193564	0.304665	0.127531	0.298455	0.214875	0.195232	0.291438	0.010308	0.156852
3670	-5103.57	-5127.41	23.8414	0.126555	0.251635	0.0416417	0.211208	0.227191	0.141769	0.307268	0.208689	0.197673	0.28637	0.00544679	0.147572
3680	-5100.99	-5124.65	23.6605	0.193042	0.199635	0.0161601	0.180216	0.250901	0.160045	0.302692	0.214033	0.20148	0.281795	0.0068551	0.165659
3690	-5101.26	-5124.94	23.6812	0.181456	0.181901	0.0166133	0.198089	0.289661	0.13228	0.304944	0.192494	0.207094	0.295468	0.00428815	0.163585
3700	-5095.87	-5119.66	23.7856	0.175762	0.221344	0.0291216	0.164429	0.283466	0.125878	0.31267	0.206639	0.194004	0.286687	0.00520421	0.153146
3710	-5102.06	-5125.76	23.6982	0.151389	0.274437	0.0246803	0.194792	0.248022	0.10668	0.300999	0.204009	0.201488	0.293504	0.00336651	0.161894
3720	-5097.01	-5120.79	23.7815	0.161019	0.25175	0.0241677	0.190746	0.231229	0.141089	0.321671	0.205803	0.179745	0.292782	0.00200159	0.15356
3730	-5093.95	-5117.7	23.7471	0.158577	0.229755	0.0220562	0.17408	0.286873	0.128658	0.306602	0.209071	0.191271	0.293056	0.0086507	0.156998
3740	-5094.05	-5117.81	23.754	0.14961	0.204078	0.0330227	0.200423	0.298586	0.11428	0.312471	0.196337	0.198491	0.292701	0.00904277	0.156305
3750	-5096.38	-5120.03	23.6468	0.17171	0.201751	0.0326461	0.183272	0.297644	0.112977	0.291728	0.214186	0.202734	0.291352	0.0138956	0.167032
3760	-5097.84	-5121.58	23.7452	0.166005	0.225514	0.0305351	0.190854	0.278397	0.108694	0.318362	0.21179	0.185291	0.284557	0.00209595	0.157188
3770	-5093.95	-5117.71	23.7661	0.151175	0.204509	0.0274043	0.19594	0.289097	0.131875	0.308624	0.205865	0.199993	0.285518	0.00158197	0.155096
3780	-5096.49	-5120.2	23.7106	0.166917	0.212972	0.0244892	0.217385	0.258344	0.119893	0.310152	0.195096	0.204731	0.29002	0.00220901	0.160653
3790	-5091.75	-5115.59	23.8342	0.179197	0.22864	0.0262908	0.156858	0.277351	0.131664	0.316899	0.196341	0.205355	0.281406	0.0118484	0.148289
3800	-5093.77	-5117.56	23.7866	0.166327	0.21222	0.0244027	0.166067	0.310672	0.120311	0.312788	0.201289	0.192004	0.29392	0.00575743	0.153051
3810	-5092.41	-5116.14	23.7295	0.167344	0.20583	0.0213793	0.186448	0.260615	0.158384	0.307322	0.210506	0.197411	0.284761	0.00779818	0.158763
3820	-5106.79	-5130.69	23.9048	0.161538	0.239164	0.0110737	0.17998	0.225549	0.182696	0.308411	0.211253	0.186466	0.29387	0.0275287	0.141231
3830	-5096.31	-5120.16	23.8471	0.146007	0.217434	0.0425271	0.162675	0.3047	0.126656	0.301129	0.207573	0.202548	0.288751	0.00191533	0.147001
3840	-5111.75	-5135.49	23.7397	0.108592	0.241444	0.0204149	0.206266	0.297484	0.125799	0.304304	0.204344	0.212249	0.279102	0.0139051	0.157736
3850	-5092.77	-5116.58	23.8189	0.164825	0.209463	0.0203482	0.177398	0.296511	0.131454	0.312355	0.198569	0.200776	0.288299	0.000100135	0.149819
3860	-5093.32	-5117.17	23.8591	0.143284	0.220429	0.024918	0.232872	0.26388	0.114616	0.320512	0.201431	0.201137	0.27692	0.000380815	0.145803
3870	-5098.19	-5122.03	23.8352	0.141317	0.245332	0.024576	0.166817	0.327976	0.0939817	0.29831	0.220444	0.197709	0.283537	0.00214589	0.148194
3880	-5095.93	-5119.72	23.7934	0.181089	0.198358	0.0228311	0.186905	0.244356	0.166462	0.321857	0.205652	0.189717	0.282775	0.02404	0.152365
3890	-5108.05	-5131.65	23.5978	0.137409	0.209909	0.016493	0.178591	0.27314	0.184458	0.303874	0.192475	0.211671	0.29198	0.00203304	0.171929
3900	-5101.55	-5125.34	23.7902	0.138491	0.242869	0.0278977	0.173094	0.296493	0.121156	0.314024	0.212233	0.186304	0.287439	0.0161188	0.152691
3910	-5111.37	-5135.15	23.777	0.128372	0.228548	0.0313402	0.181954	0.2314	0.198386	0.325019	0.199067	0.190983	0.284932	0.00866906	0.154009
3920	-5095.25	-5119	23.7516	0.144928	0.182528	0.0262877	0.191518	0.296299	0.158439	0.31088	0.206091	0.196825	0.286203	0.00793859	0.156552
3930	-5095.15	-5118.85	23.7003	0.14021	0.195818	0.025432	0.198604	0.286654	0.153282	0.295263	0.210963	0.201478	0.292296	0.00719816	0.161682
3940	-5097.37	-5121.17	23.8032	0.136873	0.20337	0.0364169	0.193876	0.279831	0.149633	0.311566	0.2128	0.189924	0.285709	0.0068322	0.151392
3950	-5094.88	-5118.75	23.8715	0.152005	0.223828	0.0187051	0.136861	0.306817	0.161784	0.300882	0.215448	0.19508	0.288589	0.00558536	0.144561
3960	-5094.59	-5118.34	23.7438	0.166943	0.216216	0.018069	0.132207	0.310202	0.156364	0.325809	0.206065	0.189618	0.278508	0.00553924	0.157333
3970	-5097.36	-5121.11	23.753	0.164243	0.22887	0.0177768	0.156413	0.287592	0.145104	0.302004	0.205052	0.204392	0.288552	0.0222584	0.156414
3980	-5101.19	-5125.07	23.8875	0.162153	0.21059	0.0175507	0.182514	0.283933	0.143258	0.316965	0.199094	0.188844	0.295098	0.00966725	0.14296
3990	-5095.73	-5119.65	23.9213	0.159567	0.207232	0.0158922	0.179603	0.296732	0.140973	0.311084	0.196604	0.200903	0.291408	0.00222034	0.139577
4000	-5094.91	-5118.77	23.8611	0.179595	0.17976	0.0178869	0.202918	0.263077	0.156764	0.313797	0.197349	0.205331	0.283522	0.0010638	0.145602
4010	-5107.77	-5131.43	23.661	0.156358	0.235099	0.0149811	0.205286	0.22034	0.167936	0.314626	0.203942	0.200869	0.280563	0.000643499	0.165607
4020	-5100.66	-5124.47	23.8095	0.207499	0.171602	0.0283323	0.171529	0.266464	0.154574	0.318499	0.211201	0.194423	0.275877	0.00156746	0.150758
4030	-5104.71	-5128.59	23.8755	0.165085	0.224027	0.0276894	0.167636	0.264496	0.151066	0.316235	0.211291	0.195952	0.276522	0.00897174	0.144162
4040	-5088.04	-5111.84	23.7933	0.154714	0.202506	0.0293544	0.177716	0.27683	0.158878	0.307165	0.21205	0.204488	0.276298	0.00877348	0.152379
4050	-5093.49	-5117.37	23.8806	0.183472	0.231774	0.0227442	0.173563	0.270361	0.118086	0.304045	0.190701	0.20143	0.303824	0.0075208	0.143649
4060	-5097.11	-5120.93	23.8148	0.133726	0.245895	0.0241298	0.184137	0.286832	0.12528	0.316529	0.198079	0.189527	0.295864	0.0119444	0.150231
4070	-5092.59	-5116.46	23.8655	0.167101	0.184784	0.0332153	0.230092	0.262251	0.122557	0.307572	0.197591	0.194954	0.299883	0.00447257	0.145163
4080	-5098.46	-5122.3	23.8401	0.152771	0.225266	0.0253848	0.169459	0.305799	0.12132	0.298612	0.202955	0.200949	0.297484	0.0195035	0.147704
4090	-5099.82	-5123.6	23.7816	0.167223	0.238338	0.0333257	0.147767	0.272199	0.141147	0.297538	0.211208	0.203305	0.28795	0.0219179	0.153552
4100	-5096.05	-5120.01	23.9645	0.175675	0.203608	0.0193674	0.156625	0.264992	0.179733	0.306682	0.202468	0.19007	0.300779	0.0100742	0.135261
4110	-5102.07	-5125.89	23.8217	0.180435	0.211195	0.0239611	0.20566	0.234566	0.144183	0.310021	0.19634	0.212712	0.280927	0.00148363	0.149539
4120	-5094.44	-5118.39	23.9551	0.167377	0.197886	0.0388923	0.177184	0.294443	0.124219	0.318538	0.203923	0.198406	0.279132	0.00541895	0.136204
4130	-5097.45	-5121.38	23.9322	0.133041	0.226061	0.0301879	0.211355	0.258512	0.140842	0.300531	0.201529	0.211097	0.286843	0.00194806	0.138494
4140	-5092.41	-5116.28	23.8695	0.133347	0.240514	0.0197743	0.224219	0.267151	0.114995	0.324892	0.196388	0.189352	0.289368	0.00909891	0.144755
4150	-5095.03	-5118.71	23.684	0.156752	0.214119	0.0200492	0.162824	0.272328	0.173928	0.315209	0.205836	0.19176	0.287194	0.0133684	0.16331
4160	-5096.48	-5120.2	23.7215	0.15844	0.17307	0.0413651	0.20178	0.278238	0.147106	0.308134	0.197093	0.198781	0.295991	0.0105139	0.159558
4170	-5098.92	-5122.67	23.7436	0.181251	0.197422	0.0228926	0.150256	0.290788	0.15739	0.315813	0.208696	0.180222	0.295268	0.00810746	0.157352
4180	-5096.4	-5120.24	23.8392	0.160875	0.22115	0.0203191	0.269107	0.210291	0.118257	0.296036	0.208671	0.193917	0.301376	0.00488458	0.147794
4190	-5101.62	-5125.36	23.7341	0.167582	0.212645	0.025132	0.17238	0.298344	0.123917	0.323085	0.199786	0.19852	0.278609	0.00219139	0.158298
4200	-5092.4	-5116.25	23.8503	0.139609	0.205685	0.0205448	0.196972	0.280466	0.156723	0.308585	0.211518	0.191587	0.288311	0.0011207	0.14668
4210	-5103.35	-5126.99	23.6439	0.1305	0.207449	0.0216954	0.224209	0.296174	0.119974	0.297101	0.210957	0.214361	0.277581	0.00091676	0.167318
4220	-5098	-5121.79	23.7939	0.122049	0.21712	0.013435	0.240903	0.288124	0.118369	0.31029	0.202113	0.213861	0.273735	0.00110861	0.152321
4230	-5101.64	-5125.33	23.6864	0.126004	0.234614	0.0221449	0.22433	0.257347	0.13556	0.317392	0.199488	0.202304	0.280816	0.00110861	0.163068
4240	-5101.63	-5125.42	23.7837	0.148919	0.224433	0.0265505	0.173865	0.300244	0.125988	0.308415	0.200152	0.199738	0.291695	0.0124071	0.153344
4250	-5099.54	-5123.23	23.6837	0.187608	0.193768	0.0114183	0.196474	0.297761	0.11297	0.313918	0.200859	0.200443	0.28478	0.00977553	0.163338
4260	-5100.05	-5123.9	23.8502	0.139373	0.181706	0.0137054	0.268099	0.295564	0.101553	0.316352	0.197947	0.197933	0.287767	0.00988653	0.146692
4270	-5094.61	-5118.49	23.8842	0.159464	0.233152	0.0160509	0.165358	0.294776	0.131199	0.306585	0.211567	0.194836	0.287012	0.000999262	0.143288
4280	-5101.58	-5125.37	23.791	0.186223	0.219637	0.0361395	0.171315	0.251179	0.135506	0.321926	0.189042	0.199939	0.289094	0.020352	0.152611
4290	-5101.18	-5124.94	23.7609	0.149189	0.263606	0.0333455	0.158071	0.235968	0.159821	0.310632	0.198847	0.193936	0.296585	0.0170708	0.155621
4300	-5104.82	-5128.74	23.9168	0.171943	0.184857	0.0162611	0.162734	0.300099	0.164106	0.307441	0.196007	0.191465	0.305087	0.00464561	0.140028
4310	-5096.52	-5120.34	23.8209	0.186272	0.241993	0.0100915	0.173005	0.280535	0.108104	0.298519	0.209111	0.200543	0.291827	0.00379359	0.14962
4320	-5097.12	-5120.88	23.7594	0.160793	0.194619	0.0132157	0.194583	0.290195	0.146594	0.315247	0.191779	0.200601	0.292372	0.00602694	0.155766
4330	-5101.12	-5124.94	23.8233	0.153713	0.182993	0.0132911	0.195693	0.29185	0.162459	0.303905	0.199838	0.20903	0.287227	0.000703846	0.149383
4340	-5098.11	-5121.89	23.7844	0.158293	0.203955	0.0318675	0.193319	0.252077	0.160489	0.306127	0.209891	0.188734	0.295248	0.00994472	0.153272
4350	-5097.16	-5120.95	23.7816	0.161547	0.19141	0.0336878	0.177924	0.284815	0.150617	0.304745	0.205533	0.199564	0.290158	0.00625814	0.153549
4360	-5088.44	-5112.31	23.8604	0.143403	0.244687	0.0299042	0.190054	0.252826	0.139126	0.319167	0.191955	0.198206	0.290672	0.000859813	0.14567
4370	-5092.16	-5116.06	23.9002	0.138011	0.242348	0.0461705	0.18196	0.270323	0.121188	0.299481	0.204675	0.205359	0.290486	0.004367	0.141691
4380	-5094.97	-5118.72	23.7555	0.160581	0.161618	0.0352297	0.219054	0.292393	0.131125	0.307984	0.201614	0.20426	0.286142	0.00904406	0.156156
4390	-5102.62	-5126.27	23.6476	0.156698	0.234842	0.0227439	0.213757	0.244005	0.127955	0.336151	0.205857	0.183262	0.27473	0.00810468	0.166952
4400	-5094.83	-5118.73	23.8971	0.169066	0.229245	0.0380718	0.155282	0.255575	0.152761	0.314398	0.204959	0.200204	0.280439	0.0102632	0.141998
4410	-5089.14	-5113.1	23.9604	0.146689	0.200085	0.028754	0.180684	0.310458	0.13333	0.31977	0.197713	0.199083	0.283434	0.000453311	0.135668
4420	-5096.97	-5120.71	23.7419	0.210015	0.195032	0.0305664	0.176121	0.29555	0.0927156	0.309512	0.198807	0.202276	0.289406	0.00129704	0.157516
4430	-5108.68	-5132.53	23.8507	0.219373	0.22374	0.0297832	0.11385	0.252785	0.160469	0.292304	0.207404	0.221785	0.278507	0.0263185	0.14664
4440	-5097.02	-5120.81	23.7947	0.138346	0.20981	0.0216829	0.175618	0.314646	0.139898	0.300757	0.203777	0.200014	0.295451	0.00113327	0.152235
4450	-5098.83	-5122.69	23.8593	0.146198	0.286447	0.019825	0.149821	0.251206	0.146502	0.301268	0.208069	0.20072	0.289944	0.0256819	0.14578
4460	-5095.47	-5119.28	23.8067	0.141695	0.208468	0.0317013	0.195007	0.269719	0.15341	0.311139	0.211327	0.203116	0.274418	0.00560817	0.151041
4470	-5099.57	-5123.49	23.9223	0.184633	0.226556	0.0279558	0.203597	0.221973	0.135285	0.304004	0.196959	0.200822	0.298215	0.00432886	0.139483
4480	-5090.64	-5114.49	23.8563	0.154013	0.218451	0.0269557	0.196314	0.26887	0.135396	0.308413	0.199373	0.192689	0.299525	0.0056718	0.146076
4490	-5101.26	-5125.07	23.8075	0.152111	0.198227	0.0341554	0.20741	0.288412	0.119685	0.30845	0.179364	0.210854	0.301331	0.00084266	0.15096
4500	-5094.88	-5118.89	24.0084	0.129857	0.273579	0.0353788	0.214839	0.222375	0.123972	0.30253	0.211402	0.188115	0.297953	0.00570286	0.130873
4510	-5095.39	-5119.08	23.6886	0.162498	0.217333	0.0446702	0.167182	0.244056	0.164261	0.313968	0.203464	0.194307	0.288261	0.00664533	0.162849
4520	-5090.21	-5114.1	23.8906	0.161284	0.174906	0.0383672	0.194967	0.286466	0.144011	0.315249	0.196131	0.19886	0.28976	0.00714828	0.142651
4530	-5100.05	-5123.92	23.8739	0.110505	0.263901	0.0339203	0.172369	0.264359	0.154946	0.320203	0.208325	0.188235	0.283237	0.00213888	0.144321
4540	-5089.53	-5113.45	23.9265	0.140386	0.214457	0.0245576	0.151084	0.308923	0.160593	0.314866	0.202083	0.194652	0.288399	0.00601434	0.139062
4550	-5100.42	-5124.35	23.9335	0.185325	0.206006	0.0217295	0.176967	0.285073	0.124899	0.298465	0.196363	0.199876	0.305296	0.0109915	0.138363
4560	-5099.9	-5123.7	23.7922	0.150637	0.222843	0.0256539	0.155139	0.293791	0.151936	0.29516	0.20621	0.200237	0.298393	0.0214678	0.152487
4570	-5088.99	-5112.83	23.8453	0.150879	0.196003	0.0286744	0.232401	0.258406	0.133636	0.300959	0.191802	0.209567	0.297672	0.000647864	0.147182
4580	-5094.6	-5118.39	23.7904	0.174156	0.224954	0.0330981	0.213353	0.249293	0.105145	0.306008	0.199948	0.213083	0.280961	0.00146675	0.15267
4590	-5098.38	-5122.21	23.8291	0.163553	0.20235	0.021167	0.155804	0.33445	0.122677	0.296299	0.209326	0.198944	0.295431	0.000560291	0.148798
4600	-5096.6	-5120.47	23.865	0.18317	0.180808	0.0366884	0.162717	0.289485	0.147132	0.313418	0.194476	0.208372	0.283735	0.0131761	0.145211
4610	-5091.15	-5115	23.8531	0.183409	0.212489	0.0367543	0.16293	0.272006	0.132411	0.315682	0.198103	0.202848	0.283368	0.0071021	0.146398
4620	-5092.21	-5116.13	23.9192	0.157577	0.189082	0.0353274	0.234209	0.256534	0.12727	0.311088	0.200966	0.211354	0.276593	0.0114238	0.13979
4630	-5099.84	-5123.62	23.7776	0.181913	0.181644	0.0347796	0.173689	0.287852	0.140122	0.325767	0.207921	0.204422	0.26189	0.012348	0.153948
4640	-5103.61	-5127.38	23.7675	0.161969	0.292133	0.0309666	0.154646	0.220837	0.139448	0.316654	0.189835	0.195665	0.297846	0.00231732	0.154955
4650	-5092.62	-5116.41	23.7842	0.131834	0.245628	0.025205	0.163626	0.306002	0.127705	0.298362	0.199774	0.207775	0.29409	0.00507791	0.153293
4660	-5101.22	-5124.98	23.7646	0.118622	0.229796	0.0417295	0.224179	0.284231	0.101443	0.298821	0.208703	0.19314	0.299336	0.00512324	0.155247
4670	-5094.19	-5118.02	23.8306	0.191769	0.222538	0.0257319	0.143389	0.281553	0.135019	0.30775	0.195085	0.220798	0.276367	0.00156926	0.148648
4680	-5095.57	-5119.34	23.7734	0.17837	0.193949	0.0515073	0.177685	0.280816	0.117673	0.307894	0.203994	0.199605	0.288508	0.00712377	0.154367
4690	-5105.42	-5129.17	23.7527	0.148898	0.149133	0.0340616	0.255808	0.30484	0.107259	0.326446	0.193141	0.193494	0.286918	0.0131893	0.156435
4700	-5099.9	-5123.72	23.8195	0.142739	0.30372	0.0230788	0.17032	0.254862	0.105281	0.318155	0.213855	0.188521	0.279468	0.00204246	0.149761
4710	-5091.85	-5115.62	23.7713	0.163773	0.253603	0.0192706	0.175708	0.267524	0.120121	0.313561	0.196929	0.198068	0.291442	0.00347701	0.154577
4720	-5101.38	-5125.15	23.7775	0.143118	0.221618	0.0124389	0.188327	0.277296	0.157202	0.298409	0.208619	0.210712	0.282259	0.0128457	0.153962
4730	-5097.38	-5121.09	23.7122	0.178874	0.212709	0.0185392	0.182223	0.250776	0.15688	0.302531	0.199379	0.194271	0.303819	0.00770872	0.16049
4740	-5097.99	-5121.85	23.8641	0.183849	0.194929	0.0178924	0.175866	0.280621	0.146843	0.30913	0.21525	0.193859	0.281762	0.00526856	0.145304
4750	-5098.87	-5122.64	23.7743	0.159428	0.250555	0.0155157	0.192182	0.254982	0.127337	0.32573	0.208936	0.181147	0.284187	0.0094309	0.154284
4760	-5096.73	-5120.55	23.8205	0.21449	0.210229	0.0318791	0.159156	0.252409	0.131836	0.302279	0.194465	0.20702	0.296237	0.00493669	0.14966
4770	-5104.49	-5128.3	23.8138	0.12548	0.193723	0.0214737	0.15484	0.36084	0.143644	0.337863	0.190238	0.200114	0.271786	0.000607654	0.150332
4780	-5096.75	-5120.55	23.7947	0.132128	0.203987	0.0268468	0.195365	0.290417	0.151255	0.302714	0.193102	0.19628	0.307905	0.00533076	0.152236
4790	-5103.65	-5127.46	23.8057	0.192692	0.212491	0.0182454	0.152507	0.258135	0.16593	0.313194	0.201008	0.198524	0.287274	0.0115861	0.15114
4800	-5088.23	-5112.09	23.8533	0.18983	0.202983	0.0179744	0.16329	0.255986	0.169937	0.305211	0.201457	0.203895	0.289437	0.0016756	0.146379
4810	-5093.65	-5117.38	23.73	0.144983	0.207113	0.0272944	0.216441	0.280984	0.123185	0.301249	0.210843	0.201339	0.286568	0.00285474	0.158714
4820	-5096.26	-5120.18	23.9262	0.187151	0.196997	0.0259612	0.226021	0.246702	0.117168	0.315737	0.203756	0.187574	0.292933	0.0192069	0.139086
4830	-5097.24	-5120.95	23.705	0.158728	0.244422	0.0283203	0.170633	0.26503	0.132866	0.312445	0.19948	0.206697	0.281378	0.00191818	0.16121
4840	-5095.03	-5118.85	23.8184	0.133945	0.251263	0.0291129	0.169062	0.280033	0.136584	0.303945	0.20944	0.198729	0.287885	0.00801092	0.149869
4850	-5098.91	-5122.65	23.736	0.146588	0.242747	0.0238608	0.248661	0.226199	0.111944	0.317098	0.207253	0.19115	0.284499	0.00739324	0.158112
4860	-5096.19	-5119.92	23.7265	0.17181	0.236709	0.0355028	0.13957	0.242039	0.174368	0.30552	0.207227	0.195571	0.291681	0.00739324	0.159056
4870	-5095.09	-5118.81	23.7187	0.168061	0.231544	0.034728	0.203215	0.242332	0.12012	0.304645	0.199219	0.202879	0.293256	0.0119425	0.159838
4880	-5103.96	-5127.81	23.8457	0.15394	0.212089	0.0318101	0.146838	0.324292	0.131029	0.296432	0.188122	0.215799	0.299646	0.0119425	0.147139
4890	-5106.32	-5130.13	23.809	0.188746	0.206056	0.0309052	0.109327	0.315067	0.149899	0.318004	0.194564	0.195327	0.292106	0.00332575	0.150806
4900	-5094.61	-5118.34	23.734	0.176343	0.187812	0.0277768	0.15373	0.317712	0.136627	0.296208	0.190454	0.211141	0.302197	0.00674129	0.158314
4910	-5092.08	-5115.89	23.8129	0.155074	0.251619	0.0282019	0.157369	0.269019	0.138717	0.312474	0.196901	0.19435	0.296276	0.00674129	0.150424
4920	-5088.98	-5112.77	23.785	0.149899	0.20128	0.0331945	0.152118	0.299639	0.163871	0.319777	0.19899	0.19961	0.281624	0.00930475	0.153212
4930	-5098.73	-5122.58	23.8542	0.193348	0.187791	0.03097	0.141924	0.316373	0.129595	0.322892	0.187145	0.201006	0.288958	0.0031947	0.146291
4940	-5094.15	-5117.94	23.7959	0.158784	0.217066	0.0357981	0.198041	0.27285	0.11746	0.312105	0.204733	0.1899	0.293262	0.0185112	0.152116
4950	-5094.55	-5118.22	23.6639	0.149048	0.209243	0.0336029	0.208851	0.287765	0.11149	0.32505	0.192305	0.199989	0.282656	0.00487937	0.165323
4960	-5104.54	-5128.33	23.7917	0.126574	0.200442	0.0208793	0.207208	0.304959	0.139938	0.303993	0.213486	0.199699	0.282822	0.073711	0.152535
4970	-5098.35	-5122.22	23.8658	0.152677	0.24861	0.0354563	0.206456	0.253871	0.102929	0.313072	0.205889	0.190388	0.290651	0.00500716	0.145127
4980	-5101.24	-5124.97	23.7285	0.139363	0.211903	0.0311744	0.229714	0.219781	0.168065	0.29795	0.207341	0.195117	0.299592	0.00609464	0.158864
4990	-5096.69	-5120.51	23.8223	0.178944	0.216276	0.0203192	0.183708	0.278873	0.121881	0.31398	0.214607	0.189024	0.28239	0.00956166	0.149481
5000	-5098.57	-5122.48	23.9136	0.154469	0.192151	0.0163082	0.178535	0.304263	0.154273	0.325234	0.205808	0.199064	0.269894	0.0201671	0.140345
5010	-5093.96	-5117.71	23.7424	0.126707	0.231493	0.0174017	0.190507	0.276187	0.157704	0.309201	0.212176	0.20244	0.276182	0.00135823	0.157472
5020	-5094.17	-5118	23.8217	0.138101	0.243019	0.0189665	0.183889	0.291381	0.124642	0.308544	0.201087	0.195487	0.294883	0.0129141	0.149537
5030	-5084.61	-5108.47	23.8582	0.165787	0.226368	0.0226664	0.156213	0.293257	0.135708	0.313415	0.204887	0.191155	0.290543	0.00124032	0.145891
5040	-5087.91	-5111.75	23.8421	0.176834	0.207897	0.027573	0.178892	0.28417	0.124634	0.304091	0.200648	0.199983	0.295277	0.00901516	0.147501
5050	-5091.97	-5115.85	23.8808	0.144065	0.242337	0.0247794	0.177299	0.255379	0.15614	0.307869	0.200737	0.209042	0.282352	0.00282171	0.143629
5060	-5094.38	-5118.21	23.8281	0.15639	0.224226	0.026644	0.160727	0.311841	0.120172	0.31326	0.19158	0.191232	0.303928	0.00513835	0.148898
5070	-5106.5	-5130.23	23.7269	0.129723	0.248628	0.0305193	0.228545	0.258667	0.103917	0.307269	0.207957	0.193119	0.291655	0.0134944	0.159024
5080	-5092.24	-5116.03	23.7943	0.172739	0.232544	0.0251001	0.187963	0.243996	0.137659	0.303602	0.196699	0.198951	0.300747	0.0041636	0.152275
5090	-5096.6	-5120.54	23.9376	0.138034	0.234327	0.036081	0.142029	0.305696	0.143833	0.305914	0.2136	0.210163	0.270323	0.000914416	0.137949
